課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Analyze Data to Answer Questions,4.6 out of 5 stars,12K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/analyze-data,4 modules,"Spreadsheet Software, Data Integration, SQL, Pivot Tables And Charts, Data Transformation, Data Analysis, Data Compilation, User Feedback, Data Manipulation, Data Validation, Excel Formulas, Analytics",Organize data for more effective analysis | Format and adjust data | Aggregate data for analysis | Perform data calculations,,Starts Jul 19,Flexible schedule,Approx. 26 hours.Learn at your own pace
ChatGPT: Master Free AI Tools to Supercharge Productivity,4.8 out of 5 stars,6.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/chatgpt-free-ai-tools-to-excel,,"Productivity, Communication, ChatGPT, Generative AI, Prompt Engineering, AI Personalization, Expense Management, Travel Arrangements, Brainstorming, Artificial Intelligence, Productivity Software, Personalized Service",Prompt Engineering for ChatGPT | Advanced Prompt Engineering for Everyone | OpenAI GPTs: Creating Your Own Custom AI Assistants,"Dr. Jules White, Vanderbilt University",Starts Jul 19,1 month,at 10 hours. a week
Data Mining Foundations and Practice,4.1 out of 5 stars,139 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-mining-foundations-practice,,"Data Pipelines, Unsupervised Learning, Data Cleansing, Supervised Learning, Data Mining, Big Data, Applied Machine Learning, Data Quality, Data Science, Data Transformation, Data Integration, Data Presentation",Data Mining Pipeline | Data Mining Methods | Data Mining Project,"Qin (Christine) Lv, University of Colorado Boulder",Starts Jul 19,2 months,at 10 hours. a week
AI Agents and Agentic AI in Python: Powered by Generative AI,4.8 out of 5 stars,6.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-agents-python,,"Productivity, Business Logic, Persona (User Experience), ChatGPT, Generative AI, OpenAI, Prompt Engineering, Generative AI Agents, Software Development Tools, Interoperability, Application Development, Agentic systems",AI Agents and Agentic AI with Python & Generative AI | Prompt Engineering for ChatGPT | AI Agents and Agentic AI Architecture in Python,"Dr. Jules White, Vanderbilt University",Starts Jul 19,1 month,at 10 hours. a week
"ChatGPT: Excel at Personal Automation with GPTs, AI & Zapier",4.8 out of 5 stars,6.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/chatgpt-gpt-zapier-excel-at-automation,,"Automation, Productivity, Expense Reports, Google Workspace, ChatGPT, Generative AI, OpenAI, Prompt Engineering, Generative AI Agents, AI Personalization, Workflow Management, Expense Management",Prompt Engineering for ChatGPT | OpenAI GPTs: Creating Your Own Custom AI Assistants | ChatGPT & Zapier: Agentic AI for Everyone,"Dr. Jules White, Vanderbilt University",Starts Jul 19,1 month,at 10 hours. a week
Essential Causal Inference Techniques for Data Science,4.5 out of 5 stars,38 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/essential-causal-inference-for-data-science,,"Statistical Inference, Machine Learning, Statistical Machine Learning, Data-Driven Decision-Making, Classification And Regression Tree (CART), Data Analysis, Data Science, Regression Analysis, R Programming, Advanced Analytics, Applied Machine Learning, Predictive Modeling, Statistical Methods",,"Vinod Bakthavachalam, Coursera Project Network",,2 hours,Learn at your own pace
AI Agents in Java with Generative AI,4.8 out of 5 stars,6.2K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-agents-java,,"Productivity, Business Logic, ChatGPT, Generative AI, OpenAI, Prompt Engineering, Generative AI Agents, Application Development, Agentic systems, Brainstorming, Artificial Intelligence, Ingenuity",AI Agents in Java with Generative AI | AI Agent Architecture in Java with Generative AI | Prompt Engineering for ChatGPT,"Dr. Jules White, Vanderbilt University",Starts Jul 19,2 months,at 10 hours. a week
Advanced Learning Algorithms,4.9 out of 5 stars,8K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-learning-algorithms,4 modules,"Tensorflow, Classification And Regression Tree (CART), Artificial Intelligence, Random Forest Algorithm, Artificial Neural Networks, Machine Learning, Data Ethics, Applied Machine Learning, Performance Tuning, Machine Learning Algorithms, Deep Learning, Supervised Learning, Decision Tree Learning",Neural Networks | Neural network training | Advice for applying machine learning | Decision trees,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu, Stanford University",Starts Jul 19,,
Sequence Models,4.8 out of 5 stars,31K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/nlp-sequence-models,4 modules,"Deep Learning, PyTorch (Machine Learning Library), Artificial Intelligence and Machine Learning (AI/ML), Natural Language Processing, Large Language Modeling, Artificial Neural Networks, Applied Machine Learning, Tensorflow",Recurrent Neural Networks | Natural Language Processing & Word Embeddings | Sequence Models & Attention Mechanism | Transformer Network,"Andrew Ng, Kian Katanforoosh, Younes Bensouda Mourri",Starts Jul 19,Flexible schedule,Approx. 37 hours.Learn at your own pace
Introduction to Artificial Intelligence (AI),4.7 out of 5 stars,20K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-ai,4 modules,"ChatGPT, Market Opportunities, Generative AI, Natural Language Processing","Introduction and Applications of AI | AI Concepts, Terminology, and Application Domains | Business and Career Transformation Through AI | Issues, Concerns, and Ethical Considerations",Rav Ahuja,Starts Jul 19,Flexible schedule,Approx. 12 hours.Learn at your own pace
Ethical Issues in Data Science,4.7 out of 5 stars,43 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ethical-issues-data-science,5 modules,"Artificial Intelligence, Data Ethics, Data Science, Ethical Standards And Conduct, Information Privacy, Cybersecurity, Emerging Technologies, Diversity Awareness, Medical Privacy, Algorithms, Healthcare Ethics, Data Security, Machine Learning Algorithms","Ethical Foundations | Internet, Privacy, and Security | Professional Ethics | Algorithmic Bias | Medical Applications and Implications","Bobby Schnabel, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Approx. 23 hours.Learn at your own pace
Microsoft Excel,4.2 out of 5 stars,129 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-excel-skills,,"Pivot Tables And Charts, Dashboard, Data Cleansing, Prompt Engineering, Predictive Modeling, Microsoft Excel, Excel Formulas, Data Quality, Forecasting, Data Manipulation, Data Transformation, Excel Macros",Excel and Copilot Fundamentals | Data Cleaning & Processing with Copilot in Excel | Advanced Data Analysis & Visualization with Copilot in Excel | Automation & Advanced Techniques with Copilot in Excel,,Starts Jul 19,3 months,at 7 hours. a week
Natural Language Processing,4.6 out of 5 stars,6.1K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/natural-language-processing,,"PyTorch (Machine Learning Library), Artificial Neural Networks, Data Cleansing, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning Methods, Supervised Learning, Natural Language Processing, Deep Learning, Feature Engineering, Artificial Intelligence, Tensorflow, Probability & Statistics",Natural Language Processing with Classification and Vector Spaces | Natural Language Processing with Probabilistic Models | Natural Language Processing with Sequence Models | Natural Language Processing with Attention Models,"Eddy Shyu, Åukasz Kaiser, Younes Bensouda Mourri",Starts Jul 19,3 months,at 10 hours. a week
Data Analysis Using Python,4.5 out of 5 stars,417 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-analysis-python,3 modules,"Jupyter, NumPy, Data Validation, Python Programming, Data Science, Scatter Plots, Histogram, Data Visualization, Data Analysis, Data Import/Export, Programming Principles, Data Cleansing, Pivot Tables And Charts, Data Transformation, Scripting Languages, Pandas (Python Package), Data Manipulation, Data Structures, Data Visualization Software, Matplotlib","Module 1 : Loading, Querying, & Filtering Data Using the csv Module | Module 2 : Loading, Querying, Joining & Filtering Data Using pandas | Module 3 : Summarizing & Visualizing Data","Brandon Krakowsky, University of Pennsylvania",Starts Jul 19,Flexible schedule,Approx. 17 hours.Learn at your own pace
Advanced Linear Models for Data Science 2: Statistical Linear Models,4.6 out of 5 stars,101 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/linear-models-2,4 modules,"Probability Distribution, Integral Calculus, Linear Algebra, Mathematical Modeling, Statistical Modeling, R Programming, Regression Analysis, Applied Mathematics, Probability & Statistics, Statistical Analysis",Introduction and expected values | The multivariate normal distribution | Distributional results | Residuals,"Brian Caffo, PhD, Johns Hopkins University",Starts Jul 19,5 hours to complete,
Prompt Engineering for ChatGPT,4.8 out of 5 stars,6.2K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/prompt-engineering,6 modules,"ChatGPT, Productivity, Problem Solving, Large Language Modeling, Ingenuity, Brainstorming, Collaboration, Prompt Engineering, Application Development, Artificial Intelligence, Generative AI, Creative Thinking",Course Introduction | Introduction to Prompts | Prompt Patterns I | Few-Shot Examples | Prompt Patterns II | Prompt Patterns III,"Dr. Jules White, Vanderbilt University",Starts Jul 19,Flexible schedule,Approx. 18 hours.Learn at your own pace
Getting Started in Google Analytics,4.4 out of 5 stars,1.5K reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/getting-started-in-google-analytics,,"Dashboard, Google Analytics, User Accounts, Content Performance Analysis, Marketing Analytics, Web Analytics",,"Carma Baughman, Coursera Project Network",,1 hour,Learn at your own pace
Google Prompting Essentials,4.8 out of 5 stars,1.2K reviews,Beginner · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/prompting-essentials-google,,"Ideation, ChatGPT, Generative AI, Prompt Engineering, Machine Learning, Generative AI Agents, AI Personalization, Report Writing, Graphing, Artificial Intelligence, Taking Meeting Minutes, Complex Problem Solving",Start Writing Prompts like a Pro | Design Prompts for Everyday Work Tasks | Speed Up Data Analysis and Presentation Building | Use AI as a Creative or Expert Partner,,Starts Jul 19,1 month,at 1 hour a week
Machine Learning with Python,4.7 out of 5 stars,18K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/machine-learning-with-python,6 modules,"Scikit Learn (Machine Learning Library), Supervised Learning, Machine Learning, Dimensionality Reduction, Predictive Modeling, Statistical Analysis, Classification And Regression Tree (CART), Machine Learning Algorithms, Unsupervised Learning, Feature Engineering, Applied Machine Learning, Python Programming, Regression Analysis",Introduction to Machine Learning | Linear and Logistic Regression | Building Supervised Learning Models | Building Unsupervised Learning Models | Evaluating and Validating Machine Learning Models | Final Project and Exam,"Joseph Santarcangelo, Jeff Grossman",Starts Jul 19,Flexible schedule,Approx. 20 hours.Learn at your own pace
Data Analysis with Spreadsheets and SQL,4.6 out of 5 stars,242 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/data-analysis-with-spreadsheets-and-sql,5 modules,"Spreadsheet Software, Dashboard, SQL, Data Cleansing, Descriptive Statistics, Pivot Tables And Charts, Data-Driven Decision-Making, Data Visualization Software, Tableau Software, Google Sheets, Data Analysis, Data Manipulation, Exploratory Data Analysis, Data Visualization, Statistical Analysis, Correlation Analysis, Data Storytelling",Working with Data in Spreadsheets | Data Analysis with Spreadsheets | Extracting Data with SQL | Data Visualization | Creating Dashboards,Brandon Larkin,Starts Jul 19,Flexible schedule,Approx. 26 hours.Learn at your own pace
Statistical Inference and Hypothesis Testing in Data Science Applications,4.6 out of 5 stars,50 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications,6 modules,"Statistics, Statistical Analysis, Quantitative Research, Statistical Hypothesis Testing, Probability & Statistics, Statistical Inference, Sample Size Determination, Sampling (Statistics), Data Ethics, Statistical Methods","Start Here! | Fundamental Concepts of Hypothesis Testing | Composite Tests, Power Functions, and P-Values | t-Tests and Two-Sample Tests | Beyond Normality | Likelihood Ratio Tests and Chi-Squared Tests","Jem Corcoran, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Approx. 36 hours.Learn at your own pace
Business Statistics and Analysis,4.7 out of 5 stars,13K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/business-statistics-analysis,,"Pivot Tables And Charts, Probability Distribution, Descriptive Statistics, Microsoft Excel, Excel Formulas, Business Analysis, Graphing, Statistical Methods, Statistics, Statistical Modeling, Regression Analysis, Probability & Statistics","Introduction to Data Analysis Using Excel | Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions | Business Applications of Hypothesis Testing and Confidence Interval Estimation | Linear Regression for Business Statistics | Business Statistics and Analysis Capstone","Sharad Borle, Rice University",Starts Jul 19,3 months,at 10 hours. a week
Statistics & Mathematics for Data Science & Data Analytics,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-statistics-mathematics-for-data-science-data-analytics-4lkug,9 modules,"Analytics, Correlation Analysis, Statistical Methods, Statistical Inference, Predictive Analytics, Probability Distribution, Statistical Modeling, Regression Analysis, Statistics, Data Science, Statistical Analysis, Applied Machine Learning, Probability, Data-Driven Decision-Making, Probability & Statistics, Data Analysis",Let's Get Started | Descriptive Statistics | Distributions | Probability Theory | Hypothesis Testing | Regressions | Advanced Regression and Machine Learning Algorithms | ANOVA (Analysis of Variance) | Wrap Up,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Tidyverse Skills for Data Science in R,4.5 out of 5 stars,105 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/tidyverse-data-science-r,,"R Programming, Data Analysis Software, Exploratory Data Analysis, Data Cleansing, Data Import/Export, Predictive Modeling, Data Science, Statistical Modeling, Data Wrangling, Statistical Visualization, Data Manipulation, Web Scraping",Introduction to the Tidyverse | Importing Data in the Tidyverse | Wrangling Data in the Tidyverse | Visualizing Data in the Tidyverse | Modeling Data in the Tidyverse,"Carrie Wright, PhD, Stephanie Hicks, PhD, Shannon Ellis, PhD, Roger D. Peng, PhD, Johns Hopkins University",Starts Jul 19,2 months,at 10 hours. a week
"Unsupervised Learning, Recommenders, Reinforcement Learning",4.9 out of 5 stars,4.9K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning,3 modules,"Algorithms, Artificial Neural Networks, Machine Learning, Artificial Intelligence, Deep Learning, Data Ethics, Predictive Modeling, Anomaly Detection, Dimensionality Reduction, Reinforcement Learning, Collaborative Software, Unsupervised Learning, Machine Learning Algorithms, Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning",Unsupervised learning | Recommender systems | Reinforcement learning,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu, Stanford University",Starts Jul 19,Flexible schedule,Approx. 27 hours.Learn at your own pace
AI Strategy and Governance,4.7 out of 5 stars,309 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-ai-strategy-governance,4 modules,"Data Security, Data Governance, Business Strategy, Business Transformation, Ethical Standards And Conduct, Decision Making, Governance, Personally Identifiable Information, Artificial Intelligence, Machine Learning, Algorithms, Innovation, Organizational Strategy, Data Ethics",Module 1 â Economics of AI | Module 2 â AI Innovation | Module 3 â Algorithmic Bias and Fairness | Module 4 â AI Governance and Explainable AI,"Kartik Hosanagar, Lynn Wu, Kevin Werbach, Prasanna Tambe, University of Pennsylvania",Starts Jul 19,9 hours to complete,
Mathematics for Machine Learning: Linear Algebra,4.7 out of 5 stars,12K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/linear-algebra-machine-learning,5 modules,"Python Programming, Algorithms, Jupyter, Machine Learning, Applied Mathematics, NumPy, Linear Algebra, Data Science",Introduction to Linear Algebra and to Mathematics for Machine Learning | Vectors are objects that move around space | Matrices in Linear Algebra: Objects that operate on Vectors | Matrices make linear mappings | Eigenvalues and Eigenvectors: Application to Data Problems,"David Dye, Samuel J. Cooper, A.Â Freddie Page, Imperial College London",Starts Jul 19,Flexible schedule,Approx. 18 hours.Learn at your own pace
Data Analytics Engineering: Probability & Techniques,N/A,N/A,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-analytics-engineering,4 modules,"Probability & Statistics, Descriptive Statistics, Data Cleansing, Exploratory Data Analysis, Time Series Analysis and Forecasting, Python Programming, Statistical Analysis, Unsupervised Learning, Data Wrangling, Data Structures, Data Visualization Software, Data Analysis, Data Manipulation, Text Mining",Introduction to Python | Data Structures | Modern Data Structures and Data Wrangling | Exploratory Data Analysis,"Sri Radhakrishnan, Northeastern University",Starts Jul 19,Prepare for a degree,Learn more
Machine Learning,4.6 out of 5 stars,16K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/machine-learning,,"Unsupervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Supervised Learning, Predictive Modeling, Data Mining, Statistical Machine Learning, Applied Machine Learning, Deep Learning, Computer Vision, Feature Engineering, Image Analysis",Machine Learning Foundations: A Case Study Approach | Machine Learning: Regression | Machine Learning: Classification | Machine Learning: Clustering & Retrieval,"Emily Fox, Carlos Guestrin, University of Washington",Starts Jul 19,2 months,at 10 hours. a week
"Big Data, Artificial Intelligence, and Ethics",4.6 out of 5 stars,628 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/big-data-ai-ethics,3 modules,"Algorithms, Social Sciences, Big Data, Research Methodologies, Machine Learning, Data Ethics, Research, Data Mining, Artificial Intelligence, Natural Language Processing",Getting Started and Artificial Intelligence (AI) | Big Data Opportunities & Limitations | Ethics and Social Media,"Martin Hilbert, University of California, Davis",Starts Jul 19,Flexible schedule,Approx. 9 hours.Learn at your own pace
Geographic Information Systems  (GIS),4.8 out of 5 stars,6.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gis,,"Geospatial Mapping, Spatial Analysis, Data Sharing, GIS Software, Metadata Management, Geographic Information Systems, ArcGIS, Heat Maps, Data Quality, Public Health, Community Health, Spatial Data Analysis","Fundamentals of GIS | GIS Data Formats, Design and Quality | Geospatial Analysis with ArcGIS | GIS Applications Across Industries","Eric Howard, University of California, Davis",Starts Jul 19,2 months,at 10 hours. a week
Introduction to Data Management,4.8 out of 5 stars,97 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-data-management,4 modules,"Information Privacy, Machine Learning, Data Collection, Data Management, Big Data, Data Quality, Data Storage, Data Visualization Software, Data Analysis, Data Architecture, Data Governance, Data-Driven Decision-Making, Data Security",Collecting Data | Storing Data | Securing Data | Using Data,Brandon Larkin,Starts Jul 19,15 hours to complete,
"IBM Deep Learning with PyTorch, Keras and Tensorflow",4.5 out of 5 stars,3.9K reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-deep-learning-with-pytorch-keras-tensorflow,,"Reinforcement Learning, PyTorch (Machine Learning Library), Artificial Neural Networks, Unsupervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Machine Learning Methods, Verification And Validation, Scientific Visualization, Predictive Modeling, Applied Machine Learning, Deep Learning",Introduction to Deep Learning & Neural Networks with Keras | Deep Learning with Keras and Tensorflow | Introduction to Neural Networks and PyTorch | Deep Learning with PyTorch | AI Capstone Project with Deep Learning,"Wojciech 'Victor' Fulmyk, Ricky Shi, Romeo Kienzler, Joseph Santarcangelo, Alex Aklson, Samaya Madhavan, JEREMY NILMEIER",Starts Jul 19,2 months,at 10 hours. a week
Análisis de Datos de Google,4.8 out of 5 stars,12K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/analisis-de-datos-de-google,,"Tableau Software, Presentations, Sampling (Statistics), Data Cleansing, Applicant Tracking Systems, Interactive Data Visualization, Data Ethics, Rmarkdown, Data Validation, LinkedIn, Data Visualization Software, Data Presentation","Foundations: Data, Data, Everywhere | Ask Questions to Make Data-Driven Decisions | Prepare Data for Exploration | Process Data from Dirty to Clean | Analyze Data to Answer Questions | Share Data Through the Art of Visualization | Data Analysis with R Programming | Google Data Analytics Capstone: Complete a Case Study | Accelerate Your Job Search with AI",,Starts Jul 19,Flexible schedule,"6 months, 10 hours. a weekLearn at your own pace"
Business Data Management and Communication,4.7 out of 5 stars,6.2K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/business-data-management-communication,,"Bookkeeping, Cash Flows, Accrual Accounting, Financial Statements, Business Analysis, Business Valuation, Data Collection, Data Quality, Asset Management, Analytics, Data Visualization Software, Data Presentation",Financial Accounting: Foundations | Financial Accounting: Advanced Topics | Introduction to Business Analytics: Communicating with Data | Introduction to Applied Business Analytics | Infonomics I: Business Information Economics and Data Monetization | Infonomics II: Business Information Management and Measurement,"Unnati Narang, Oktay Urcan, Douglas B. Laney, Ronald Guymon, Kevin Hartman, University of Illinois Urbana-Champaign",Starts Jul 19,,
Introduction to AI,4.9 out of 5 stars,1.9K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-introduction-to-ai,1 module,"Generative AI, Critical Thinking, Machine Learning, Machine Learning Software, Artificial Intelligence and Machine Learning (AI/ML), Innovation, Data Quality",Introduction to AI,,Starts Jul 19,Flexible schedule,Approx. 1 hourLearn at your own pace
Data Science Decisions in Time: Using Causal Information,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-science-decisions-in-time-using-causal-information,6 modules,"Machine Learning, Precision Medicine, Online Advertising, Data-Driven Decision-Making, Predictive Modeling, A/B Testing, Random Forest Algorithm, Strategic Decision-Making, Analytics, Data Science, Clinical Trials",Sequential Causal Decisions | Is that a Causal Decision or a Causal Effect? | Causal Random Forests | Blessings of Multiple Causes | Individual Treatment Effects and Personalized Medicine | Untitled Module,"Thomas Woolf, Johns Hopkins University",Starts Jul 19,Flexible schedule,Learn at your own pace
"NumPy, Matplotlib & Pandas – Data Science Prerequisites",N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-numpy-matplotlib-pandas-data-science-prerequisites-emilz,6 modules,"Scikit Learn (Machine Learning Library), NumPy, Linear Algebra, Probability Distribution, Statistical Methods, Scatter Plots, Machine Learning, Data Manipulation, Data Visualization Software, Pandas (Python Package), Data Analysis Software, Classification And Regression Tree (CART), Data Science",Welcome and Logistics | NumPy | Matplotlib | Pandas | SciPy | Machine Learning Basics,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
IBM Machine Learning,4.6 out of 5 stars,3.2K reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-machine-learning,,"Reinforcement Learning, Exploratory Data Analysis, Unsupervised Learning, Generative AI, Machine Learning, Supervised Learning, Predictive Modeling, Applied Machine Learning, Deep Learning, Feature Engineering, Data Science, Regression Analysis",Exploratory Data Analysis for Machine Learning | Supervised Machine Learning: Regression | Supervised Machine Learning: Classification | Unsupervised Machine Learning | Deep Learning and Reinforcement Learning | Machine Learning Capstone,"Kopal Garg, Xintong Li, Artem Arutyunov, Joseph Santarcangelo, Mark J Grover, Miguel Maldonado, Yan Luo, Svitlana (Lana) Kramar",Starts Jul 19,3 months,at 10 hours. a week
"Capstone: Retrieving, Processing, and Visualizing Data with Python",4.7 out of 5 stars,14K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-data-visualization,7 modules,"Exploratory Data Analysis, Data Processing, Web Scraping, Data Collection, Data Visualization, Data Manipulation, Python Programming, Data Visualization Software, Unstructured Data, Data Analysis, Algorithms",Welcome to the Capstone | Building a Search Engine | Exploring Data Sources (Project) | Spidering and Modeling Email Data | Accessing New Data Sources (Project) | Visualizing Email Data | Visualizing new Data Sources (Project),"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 9 hours.Learn at your own pace
Generative AI: Prompt Engineering Basics,4.8 out of 5 stars,5.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-prompt-engineering-for-everyone,3 modules,"Prompt Engineering, IBM Cloud, Large Language Modeling, ChatGPT","Prompt Engineering for Generative AI | Prompt Engineering: Techniques and Approaches | Course Quiz, Project, and Wrap-up","Antonio Cangiano, Rav Ahuja",Starts Jul 19,Flexible schedule,Approx. 9 hours.Learn at your own pace
R Programming for Statistics and Data Science,4.1 out of 5 stars,7 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-r-programming-for-statistics-and-data-science-nvgw5,11 modules,"Data Manipulation, R Programming, Data Visualization, Data Analysis, Data Wrangling, Programming Principles, Exploratory Data Analysis, Statistical Analysis, Data Transformation, Descriptive Statistics, Statistical Hypothesis Testing, Regression Analysis, Ggplot2, Statistical Modeling, Data Structures, Statistical Inference, Probability & Statistics, Tidyverse (R Package)",Introduction and Getting Started | The Building Blocks of R | Vectors and Vector Operations | Matrices | Fundamentals of Programming with R | Data Frames | Manipulating Data | Visualizing Data | Exploratory Data Analysis | Hypothesis Testing | Linear Regression Analysis,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Data Science con Python e R,4.3 out of 5 stars,51 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-science-con-python-e-r,,"Artificial Neural Networks, Scripting, NumPy, Exploratory Data Analysis, Unsupervised Learning, Object Oriented Programming (OOP), PyTorch (Machine Learning Library), Scripting Languages, Supervised Learning, R Programming, Computer Vision, Pandas (Python Package)",Python: Istruzioni per lâuso | Machine Learning e Data MiningÂ in R | Python per la Data Science,"Carlo Sansone, Flora Amato, Biagio Palumbo, Antonio Lepore, UniversitÃ  di Napoli Federico II",Starts Jul 19,2 months,at 10 hours. a week
IBM Introduction to Machine Learning,4.6 out of 5 stars,3K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ibm-intro-machine-learning,,"Exploratory Data Analysis, Unsupervised Learning, Machine Learning, Supervised Learning, Predictive Modeling, Applied Machine Learning, Feature Engineering, Statistical Modeling, Regression Analysis, Scikit Learn (Machine Learning Library), Dimensionality Reduction, Classification And Regression Tree (CART)",Exploratory Data Analysis for Machine Learning | Supervised Machine Learning: Regression | Supervised Machine Learning: Classification | Unsupervised Machine Learning,"Xintong Li, Joseph Santarcangelo, Mark J Grover, Miguel Maldonado, Svitlana (Lana) Kramar",Starts Jul 19,2 months,at 10 hours. a week
Use Tableau for Your Data Science Workflow,3.9 out of 5 stars,27 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/tableau-for-data-science-workflows,,"Tableau Software, Financial Data, Dashboard, Exploratory Data Analysis, Geospatial Information and Technology, Interactive Data Visualization, Heat Maps, Statistical Visualization, Application Deployment, Descriptive Analytics, Data Ethics, Data Integrity",Data Visualization Best Practices | Data Storytelling | Dashboarding and Deployment,"Majed Al-Ghandour, University of California, Irvine",Starts Jul 19,1 month,at 10 hours. a week
Power BI for Data Science and Analytics,4 out of 5 stars,8 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/power-bi-for-data-science-and-analytics,4 modules,"Business Intelligence, Data Manipulation, Data Science, Key Performance Indicators (KPIs), Data Analysis, Natural Language Processing, Performance Metric, Data Storytelling, Data Modeling, Power BI, Machine Learning, Dashboard, Image Analysis, Data Visualization Software, Data Cleansing, Text Mining, Data Transformation",Data Science and AI with Power BI | Dataflows and AI Analytics | Advanced Cognitive Analytics | Course Wrap-Up and Assessment,,Starts Jul 19,Flexible schedule,Learn at your own pace
Overview of Data Visualization,4.6 out of 5 stars,407 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/overview-data-visualization,,"Data Literacy, Data Visualization, Data Visualization Software, Graphing, Data Presentation, Data Synthesis, Google Sheets",,"Judy Richardson, Coursera Project Network",,1.5 hours,Learn at your own pace
