課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
"Finding, Sorting, & Filtering Data in Microsoft Excel",4.7 out of 5 stars,445 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/finding-sorting-filtering-data-microsoft-excel,,"Data Analysis Expressions (DAX), Microsoft Excel, Spreadsheet Software, Business Intelligence, Data Entry",,"Judy Richardson, Coursera Project Network",,1 hour,Learn at your own pace
Introduction to Microsoft Office,4.5 out of 5 stars,40 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-microsoft-office,,"Microsoft Outlook, File Management",,"Summer Scaggs, Coursera Project Network",,1.5 hours,Learn at your own pace
"Brand Management: Aligning Business, Brand and Behaviour",4.9 out of 5 stars,7.7K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/brand,5 modules,"Consumer Behaviour, Employee Engagement, Brand Awareness, Cross-Functional Collaboration, Brand Management, Customer experience strategy (CX), Human Resources, Brand Marketing, Global Marketing, Internal Communications, Marketing Management, Organizational Change, Brand Strategy, Branding",Brand Purpose & Experience | Brand Design & Delivery | Brand Leadership and Alignment | Brand Practices & Engagement | Brand Metrics & Returns,"Nader Tavassoli, University of London, London Business School",Starts Jul 19,Flexible schedule,Approx. 21 hours.Learn at your own pace
Excel to MySQL: Analytic Techniques for Business,4.6 out of 5 stars,15K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/excel-mysql,,"Tableau Software, Probability Distribution, Database Design, Dashboard, SQL, Microsoft Excel, Business Analysis, Big Data, Business Metrics, MySQL, Analytics, Business Process Improvement",Business Metrics for Data-Driven Companies | Mastering Data Analysis in Excel | Data Visualization and Communication with Tableau | Managing Big Data with MySQL | Increasing Real Estate Management Profits: Harnessing Data Analytics,"Jana Schaich Borg, Daniel Egger, Duke University",Starts Jul 19,,
Get Started with Microsoft Teams,4.8 out of 5 stars,51 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/get-started-microsoft-teams,,"Microsoft Teams, File Management, People Management, Microsoft 365, Microsoft Excel, Setting Appointments, Calendar Management, Virtual Teams, Document Management, Collaborative Software, Project Management",,"Drew Hallett, Coursera Project Network",,1.5 hours,Learn at your own pace
ChatGPT for Beginners: Save time with Microsoft Excel,4.7 out of 5 stars,308 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/chatgpt-for-beginners-save-time-with-microsoft-excel,,"Unstructured Data, ChatGPT, Excel Formulas, Microsoft Excel, Data Manipulation, Text Mining, Data Cleansing, Data Management, Generative AI, Business Analytics, Data Analysis Software, Prompt Engineering",,"Jan Demiralp, Coursera Project Network",,2 hours 30 mins,Learn at your own pace
Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,4.8 out of 5 stars,5.1K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/negotiation,9 modules,"Leadership, Communication, Conflict Management, Persuasive Communication, Game Theory, Contract Negotiation, Relationship Building, Collaboration, Mediation, Influencing, Strategic Decision-Making, Negotiation",Introduction / What is the Pie? | Negotiation Caselets | Zincit Case | Outpsider Case | Advanced Topics | Linda Babcock: Ask for It | Herb Cohen: You Can Negotiate Anything | John McCall MacBain: The Consummate Dealmaker | Acknowledgments and Further Readings,"Barry Nalebuff, Yale University",Starts Jul 19,Flexible schedule,Learn at your own pace
Business Statistics and Analysis,4.7 out of 5 stars,13K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/business-statistics-analysis,,"Pivot Tables And Charts, Probability Distribution, Descriptive Statistics, Microsoft Excel, Excel Formulas, Business Analysis, Graphing, Statistical Methods, Statistics, Statistical Modeling, Regression Analysis, Probability & Statistics","Introduction to Data Analysis Using Excel | Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions | Business Applications of Hypothesis Testing and Confidence Interval Estimation | Linear Regression for Business Statistics | Business Statistics and Analysis Capstone","Sharad Borle, Rice University",Starts Jul 19,3 months,at 10 hours. a week
"Effective Communication: Writing, Design, and Presentation",4.8 out of 5 stars,12K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/effective-business-communication,,"Graphic and Visual Design, Writing, Storytelling, Presentations, Concision, Organizational Skills, Visual Design, Verbal Communication Skills, Business Correspondence, Graphic and Visual Design Software, Public Speaking, Proofreading",Business Writing | Graphic Design | Successful Presentation | Effective Communication Capstone Project,"David Underwood, Dr. Quentin McAndrew, Professor William Kuskin, University of Colorado Boulder",Starts Jul 19,2 months,at 10 hours. a week
Introduction to Microsoft Excel,4.6 out of 5 stars,43 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-to-microsoft-excel,,"Business Analysis, Data Analysis, Expense Management, Data Management, Inventory Management System, Productivity Software, Spreadsheet Software, Data Visualization, Budgeting, Data Entry, Data Manipulation, Microsoft Excel",,"Kim Webb, Coursera Project Network",,1.5 hours,Learn at your own pace
Excel Skills for Business: Intermediate I,4.9 out of 5 stars,17K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-intermediate-1,7 modules,"Spreadsheet Software, Consolidation, Microsoft Excel, Data Analysis Expressions (DAX), Dashboard, Excel Formulas, Business Reporting, Data Management, Data Cleansing, Automation","Working with Multiple Worksheets & Workbooks | Text and Date Functions | Named Ranges | Summarising Data | Tables | Pivot Tables, Charts and Slicers | Final Assessment","Nicky Bull, Assoc Prof Prashan S. M. Karunaratne, Professor Yvonne Breyer, Macquarie University",Starts Jul 19,Flexible schedule,Approx. 27 hours.Learn at your own pace
Create Power App for Adding Records to SharePoint List,4.3 out of 5 stars,39 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-power-app-adding-records-sharepoint-list,,"Microsoft 365, Microsoft Power Platform, Data Entry, Application Development, Document Management, Database Application",,"Daniel GreguriÄ, Coursera Project Network",,2 hours,Learn at your own pace
Introduction to Front-End Development,4.8 out of 5 stars,13K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-front-end-development,4 modules,"User Interface (UI), HTML and CSS, Web Development Tools, Web Design and Development, Web Applications, Javascript, Responsive Web Design, React.js, Front-End Web Development, JavaScript Frameworks, Bootstrap (Front-End Framework)",Get started with web development | Introduction to HTML and CSS | UI Frameworks | End-of-Course Graded Assessment,Taught by Meta Staff,Starts Jul 19,Flexible schedule,Approx. 19 hours.Learn at your own pace
Microsoft Copilot for Excel: AI-Powered Data Analysis,4.5 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/copilot-for-excel,5 modules,"People Analytics, Spreadsheet Software, Generative AI, Data Manipulation, ChatGPT, Human Resources Information System (HRIS), Pivot Tables And Charts, Microsoft Excel, Excel Formulas, Microsoft Copilot, Artificial Intelligence, Data Presentation, Data Analysis, Data Visualization","Intro to Microsoft Copilot | Adding Formula Columns | Sorting, Filtering & Highlighting | Analyzing Data | Advanced Functionality",Maven Analytics,Starts Jul 19,Flexible schedule,Learn at your own pace
Microsoft Azure SQL,4.6 out of 5 stars,256 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-azure-sql,2 modules,"Database Systems, NoSQL, Databases, Microsoft Azure, PostgreSQL, Relational Databases, SQL, Data Storage Technologies, Database Management, Data Security, Cloud Services, Data Management, MySQL","Relational Data Services in Microsoft Azure | Explore Provisioning, Deploying, and Querying Relational Data in Microsoft Azure",,Starts Jul 19,6 hours to complete,
Electrical Power Distribution,4.5 out of 5 stars,133 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/electrical-power-distribution,7 modules,"Electric Power Systems, Electrical Systems, Automation Engineering, Low Voltage, Control Systems, Construction, High Voltage, Three-Phase, Programmable Logic Controllers, Electrical Substation, Network Protocols, Electrical Equipment, Electrical Power, Electrical Safety",Types & Methods of Distribution | Types of loads & Distribution of Power | Green Field Construction of OH Lines | Distribution Line - Components | Auto reclosers/Sectionalisers | OH Distribution Line Components | SCADA in detail,"Subject Matter Expert, L&T EduTech",Starts Jul 19,11 hours to complete,
"Everyday Excel, Part 3 (Projects)",4.8 out of 5 stars,287 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/everyday-excel-projects,5 modules,"Mathematical Modeling, Data Management, Microsoft Excel, Data Validation, Complex Problem Solving, Excel Formulas, Analysis",Introduction and General Course Information | WARM-UP PROJECTS (Choose Three) | INTERMEDIATE PROJECTS (Choose Three) | MAIN PROJECTS (Choose Three) | For Honors!,"Charlie Nuttelman, University of Colorado Boulder",Starts Jul 19,14 hours to complete,
Blockchain,4.6 out of 5 stars,9K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/blockchain,,"Development Environment, Web Applications, Microsoft Azure, Application Development, FinTech, Test Driven Development (TDD), Transaction Processing, Integrated Development Environments, Cryptography, Encryption, Software Architecture, Distributed Computing",Blockchain Basics | Smart Contracts | Decentralized Applications (Dapps) | Blockchain Platforms,"Bina Ramamurthy, University at Buffalo, The State University of New York",Starts Jul 19,2 months,at 10 hours. a week
Moral Foundations of Politics,4.9 out of 5 stars,6K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/moral-politics,8 modules,"Socioeconomics, European History, Political Sciences, Economics, Policy Analysis, Ethical Standards And Conduct, Law, Regulation, and Compliance, Social Justice, Social Sciences, Governance","Welcome to Moral Foundations of Politics | Enlightenment Political Theory | Utilitarianism: Classical and Neoclassical | Marxism, Its Failures and Its Legacy | The Social Contract Tradition I | The Social Contract Tradition II | Anti-Enlightenment Politics | Democracy","Ian Shapiro, Yale University",Starts Jul 19,Flexible schedule,Learn at your own pace
AI For Business,4.7 out of 5 stars,1.4K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-for-business-wharton,,"Data Security, Data Governance, Governance, Generative AI, Machine Learning, Human Resources, AI Personalization, Big Data, Personally Identifiable Information, Customer Data Management, Artificial Intelligence, Data Ethics",AI Fundamentals for Non-Data Scientists | AI Applications in Marketing and Finance | AI Applications in People Management | AI Strategy and Governance,"Michael R Roberts, Kartik Hosanagar, Peter Cappelli, Kevin Werbach, Raghu Iyengar, Matthew Bidwell, Prasanna Tambe, Lynn Wu, University of Pennsylvania",Starts Jul 19,1 month,at 10 hours. a week
Microsoft Azure Security Engineer Associate (AZ-500),4.6 out of 5 stars,120 reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-azure-security-engineer-associate,,"Data Security, Kubernetes, Infrastructure Security, Web Applications, Role-Based Access Control (RBAC), Microsoft Azure, Active Directory, Network Security, Azure Active Directory, Database Architecture and Administration, System Monitoring, Security Strategy",Secure Access with Azure Active Directory | Identity Protection and Governanceâ¯ | Implement Platform Protection | Secure Your Applications | Secure Your Data at Rest | Manage Security Operations | Capstone and Practice Exam (AZ-500),,Starts Jul 19,Flexible schedule,"6 months, 5 hours. a weekLearn at your own pace"
AI For Business,4.7 out of 5 stars,1.4K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-for-business-wharton,,"Data Security, Data Governance, Governance, Generative AI, Machine Learning, Human Resources, AI Personalization, Big Data, Personally Identifiable Information, Customer Data Management, Artificial Intelligence, Data Ethics",AI Fundamentals for Non-Data Scientists | AI Applications in Marketing and Finance | AI Applications in People Management | AI Strategy and Governance,"Michael R Roberts, Kartik Hosanagar, Peter Cappelli, Kevin Werbach, Raghu Iyengar, Matthew Bidwell, Prasanna Tambe, Lynn Wu, University of Pennsylvania",Starts Jul 19,1 month,at 10 hours. a week
"IBM Deep Learning with PyTorch, Keras and Tensorflow",4.5 out of 5 stars,3.9K reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-deep-learning-with-pytorch-keras-tensorflow,,"Reinforcement Learning, PyTorch (Machine Learning Library), Artificial Neural Networks, Unsupervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Machine Learning Methods, Verification And Validation, Scientific Visualization, Predictive Modeling, Applied Machine Learning, Deep Learning",Introduction to Deep Learning & Neural Networks with Keras | Deep Learning with Keras and Tensorflow | Introduction to Neural Networks and PyTorch | Deep Learning with PyTorch | AI Capstone Project with Deep Learning,"Wojciech 'Victor' Fulmyk, Ricky Shi, Romeo Kienzler, Joseph Santarcangelo, Alex Aklson, Samaya Madhavan, JEREMY NILMEIER",Starts Jul 19,2 months,at 10 hours. a week
Generative AI: Prompt Engineering Basics,4.8 out of 5 stars,5.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-prompt-engineering-for-everyone,3 modules,"Prompt Engineering, IBM Cloud, Large Language Modeling, ChatGPT","Prompt Engineering for Generative AI | Prompt Engineering: Techniques and Approaches | Course Quiz, Project, and Wrap-up","Antonio Cangiano, Rav Ahuja",Starts Jul 19,Flexible schedule,Approx. 9 hours.Learn at your own pace
Microsoft Front-End Developer,4.4 out of 5 stars,106 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-front-end-developer,,"HTML and CSS, C# (Programming Language), Front-End Web Development, Object Oriented Programming (OOP), Mockups, Open Web Application Security Project (OWASP), Javascript, Debugging, User Interface and User Experience (UI/UX) Design, Git (Version Control System), UI Components, Programming Principles",Foundations of Coding Front-End | Introduction to Programming With C# | Introduction to Web Development | Blazor for Front-End Development | UI/UX Design Principles | Web Application Security,,Starts Jul 19,4 months,at 10 hours. a week
Viral Marketing and How to Craft Contagious Content,4.8 out of 5 stars,5.3K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-contagious-viral-marketing,4 modules,"Social Media Strategy, Social Media Marketing, Advertising, Marketing Psychology, Persuasive Communication, Marketing, Consumer Behaviour, Social Media, Content Marketing, Storytelling, Brand Strategy, Marketing Communications, Influencing",What Makes Ideas Sticky? | How Social Influence Shapes Behavior | The Power of Word of Mouth | Social Networks,"Jonah Berger, University of Pennsylvania",Starts Jul 19,Flexible schedule,Learn at your own pace
Dynamic Public Speaking,4.7 out of 5 stars,2.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/public-speaking,,"Writing, Communication, Storytelling, Presentations, Microsoft PowerPoint, Concision, Motivational Skills, Target Audience, Persuasive Communication, Verbal Communication Skills, Constructive Feedback, Non-Verbal Communication",Introduction to Public Speaking | Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides | Speaking to persuade: Motivating audiences with solid arguments and moving language | Speaking to Inspire: Ceremonial and Motivational Speeches,"Dr. Matt McGarrity, University of Washington",Starts Jul 19,2 months,at 10 hours. a week
Business English Communication Skills,4.7 out of 5 stars,4.8K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/business-english,,"English Language, Communication, Presentations, Microsoft PowerPoint, Sales Presentation, Proposal Writing, Meeting Facilitation, Persuasive Communication, Professional Networking, Taking Meeting Minutes, Verbal Communication Skills, Business Correspondence",Business English: Networking | Business English: Meetings | Business English: Planning & Negotiating | Business English: Making Presentations | Business English: Capstone Project,"Wendy Asplin, Richard Moore, University of Washington",Starts Jul 19,3 months,at 10 hours. a week
Preparing to Manage Human Resources,4.8 out of 5 stars,10K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/managing-human-resources,4 modules,"People Management, Human Capital, Industrial and Organizational Psychology, Resource Management, Compensation Management, Human Resource Strategy, Employee Engagement, Labor Law, Employee Performance Management, Human Resources","Alternative Approaches to Managing Human Resources | What Makes Employees Work? Money, Of Course! | What Makes Employees Work Revisited...Non-Monetary Motivations | The People Manager as Part of a Complex System","John W. Budd, University of Minnesota",Starts Jul 19,Flexible schedule,Learn at your own pace
Microsoft Project for Beginners: Create Simple Project Plans,4.2 out of 5 stars,14 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/microsoft-project-for-beginners-create-simple-project-plans,,"Microsoft Project, Project Schedules, Timelines, Project Management, Milestones (Project Management), Dependency Analysis, Project Planning, Data Visualization, Scheduling, Workflow Management",,"Yehor Sereda, Coursera Project Network",,1 hour,Learn at your own pace
Create a Financial Statement using Microsoft Excel,4.5 out of 5 stars,737 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-financial-statement-using-microsoft-excel,,"Bookkeeping, Financial Accounting, Excel Formulas, Financial Reporting, Data Entry, Financial Data, Balance Sheet, Microsoft Excel, Profit and Loss (P&L) Management, Financial Statements",,"Paula Del Rey, Coursera Project Network",,2 hours,Learn at your own pace
IBM Introduction to Machine Learning,4.6 out of 5 stars,3K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ibm-intro-machine-learning,,"Exploratory Data Analysis, Unsupervised Learning, Machine Learning, Supervised Learning, Predictive Modeling, Applied Machine Learning, Feature Engineering, Statistical Modeling, Regression Analysis, Scikit Learn (Machine Learning Library), Dimensionality Reduction, Classification And Regression Tree (CART)",Exploratory Data Analysis for Machine Learning | Supervised Machine Learning: Regression | Supervised Machine Learning: Classification | Unsupervised Machine Learning,"Xintong Li, Joseph Santarcangelo, Mark J Grover, Miguel Maldonado, Svitlana (Lana) Kramar",Starts Jul 19,2 months,at 10 hours. a week
Get started with Microsoft Planner,3.9 out of 5 stars,16 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/get-started-microsoft-planner,,"Project Management Software, Business Planning, Marketing Planning, Team Management, Microsoft Teams, Productivity Software, Project Planning, Collaborative Software, Microsoft 365, Project Management",,"Drew Hallett, Coursera Project Network",,90 minutes,Learn at your own pace
Creative Thinking: Techniques and Tools for Success,4.7 out of 5 stars,4.9K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/creative-thinking-techniques-and-tools-for-success,7 modules,"Creativity, Creative Problem-Solving, Brainstorming, Curiosity, Problem Solving, Creative Thinking, Collaboration, Ideation",Introduction to the Principles of Creativity | Creativity Tools | Thinking Styles | Morphological Analysis | TRIZ - the Theory of Inventive Problem Solving | SCAMPER | Using the Tools in Combination,"Peter Childs, Imperial College London",Starts Jul 19,Flexible schedule,Approx. 19 hours.Learn at your own pace
Introduction to Cloud Computing,4.6 out of 5 stars,7.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-cloud,6 modules,"Cloud Computing, Cloud Services, Infrastructure As A Service (IaaS), DevOps, Microservices, Cloud-Native Computing, Emerging Technologies, Serverless Computing, Cloud Security, Cloud Computing Architecture, Virtual Machines, Cloud Platforms, Software As A Service, Hybrid Cloud Computing, Cloud Storage","Overview of Cloud Computing | Cloud Computing Models | Components of Cloud Computing | Emergent Trends and Practices | Cloud Security, Monitoring, Case Studies,  Jobs | Final Project and Assignment",Rav Ahuja,Starts Jul 19,Flexible schedule,Approx. 12 hours.Learn at your own pace
Reinforcement Learning,4.7 out of 5 stars,3.5K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/reinforcement-learning,,"Reinforcement Learning, Probability Distribution, Sampling (Statistics), Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Supervised Learning, Debugging, Deep Learning, Artificial Intelligence, Performance Testing, Pseudocode",Fundamentals of Reinforcement Learning | Sample-based Learning Methods | Prediction and Control with Function Approximation | A Complete Reinforcement Learning System (Capstone),"Adam White, Martha White, University of Alberta, Alberta Machine Intelligence Institute",Starts Jul 19,2 months,at 10 hours. a week
Leadership Skills,4.9 out of 5 stars,1.9K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/leadershipskills,7 modules,"Change Management, Organizational Leadership, Communication, Empowerment, Leadership, Influencing, Relationship Building, Emotional Intelligence, Self-Awareness, Leadership and Management, Personal Development, Business Leadership, Team Leadership, Business Ethics, Decision Making, Mindfulness, Culture Transformation","Leading the Self: Mindfulness, Inner Stability, and Positive Strengths | Leading Downward: Leader Behaviors and Leadership Styles | Building Sustainable Relationships: Supportive Communication and Decision-making Biases | Power, Politics, and Leading Upwards | Ethics, Culture, and Change Management | Leadership and Ancient Indian Wisdom: Lessons from the Mahabharata | Peer Review Assignment","Vishal Gupta, IIMA - IIM Ahmedabad",Starts Jul 19,Flexible schedule,Approx. 46 hours.Learn at your own pace
App Development with Power Apps: Create Custom Components,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/app-development-power-apps-create-custom-components,,"Database Application, UI Components, Business Process Automation, Application Development, Data Integration, Automation, Microsoft 365, Microsoft Power Platform",,"Dora Hrvoj, Coursera Project Network",,Hands-on learning,Learn more
Introduction to Software Engineering,4.7 out of 5 stars,3.6K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-software-engineering,6 modules,"Software Architecture, Software Design Patterns, Integrated Development Environments, Unified Modeling Language, Development Environment, Python Programming, Programming Principles, Systems Development, Software Design, Software Documentation, Engineering Software, Software Engineering, Program Development, Application Development, Software Development Life Cycle, Software Development Methodologies, Software Development Tools, Agile Methodology","The Software Development Lifecycle | Introduction to Software Development | Basics of Programming | Software Architecture, Design, and Patterns | Job Opportunities and Skillsets in Software Engineering | Final Quiz and Final Project","Rav Ahuja, Bethany Hudnutt",Starts Jul 19,Flexible schedule,Approx. 14 hours.Learn at your own pace
Advanced Business Analytics,4.6 out of 5 stars,5.2K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-analytics-business,,"Data Governance, Exploratory Data Analysis, Data Cleansing, SQL, Risk Analysis, Business Analysis, Big Data, Databases, Data Storage, Analytics, Data Storage Technologies, Predictive Analytics",Introduction to Data Analytics for Business | Predictive Modeling and Analytics | Business Analytics for Decision Making | Communicating Business Analytics Results | Advanced Business Analytics Capstone,"Manuel Laguna, Dan Zhang, David Torgerson, University of Colorado Boulder",Starts Jul 19,,
Food & Beverage Management,4.8 out of 5 stars,4.9K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/food-beverage-management,5 modules,"Competitive Analysis, Food and Beverage, Product Quality (QA/QC), Growth Strategies, Marketing, Global Marketing, Hospitality Management, Value Propositions, Business Strategy, Restaurant Management, Consumer Behaviour, Brand Management, Market Dynamics",Products vs. Markets | Tradition vs. Innovation | Local vs. Global | Small vs. Big | Great Insights from the Field,"Gabriele Troilo, UniversitÃ  Bocconi",Starts Jul 19,Flexible schedule,Learn at your own pace
"Energy Production, Distribution & Safety",4.7 out of 5 stars,11K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/energy-industry,,"Environment Health And Safety, Energy and Utilities, Environment, Low Voltage, Safety Training, Environmental Regulations, Electric Power Systems, Occupational Safety and Health Administration (OSHA), Electrical Systems, Environmental Engineering, Electrical Equipment, Construction",Electric Power Systems | Natural Gas | Safety in the Utility Industry | Energy: The Enterprise,"Tom Russo, Ilya Grinberg, Richard Stempniak, Martin Casstevens, The State University of New York, University at Buffalo",Starts Jul 19,1 month,at 10 hours. a week
Introduction to Spreadsheets and Models,4.2 out of 5 stars,3.9K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models,4 modules,"Microsoft Excel, Regression Analysis, Business Modeling, Statistical Analysis, Financial Modeling, Risk Analysis, Google Sheets, Probability & Statistics, Data Modeling, Process Improvement and Optimization, Simulation and Simulation Software, Forecasting, Spreadsheet Software",Spreadsheets: A Tool for Thinking with Numbers | From Spreadsheet to Model | Addressing Uncertainty and Probability in Models | Simulation and Optimization,"Don Huesman, University of Pennsylvania",Starts Jul 19,Flexible schedule,Learn at your own pace
Data Visualization and Dashboards with Excel and Cognos,4.7 out of 5 stars,4.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-visualization-dashboards-excel-cognos,4 modules,"Data Visualization Software, Data Analysis, Data Visualization, Dashboard, Histogram, Scatter Plots, Pivot Tables And Charts, Tree Maps, Data Storytelling, IBM Cognos Analytics, Microsoft Excel",Visualizing Data Using Spreadsheets | Creating Visualizations and Dashboards with Spreadsheets | Creating Visualizations and Dashboards with Cognos Analytics | Final Project,"Sandip Saha Joy, Kevin McFaul, Steve Ryan",Starts Jul 19,Flexible schedule,Approx. 15 hours.Learn at your own pace
Excel Skills for Business: Intermediate II,4.8 out of 5 stars,8.3K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-intermediate-2,7 modules,"Data Integrity, Workflow Management, Excel Formulas, Data Modeling, Financial Forecasting, Automation, Spreadsheet Software, Business Modeling, Data Validation, Excel Macros, Microsoft Excel",Data Validation | Conditional Logic | Automating Lookups | Formula Auditing and Protection | Data Modelling | Recording Macros | Final Assessment,"Nicky Bull, Assoc Prof Prashan S. M. Karunaratne, Professor Yvonne Breyer, Macquarie University",Starts Jul 19,Flexible schedule,Approx. 28 hours.Learn at your own pace
Excel Skills for Business: Intermediate II,4.8 out of 5 stars,8.3K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-intermediate-2,7 modules,"Data Integrity, Workflow Management, Excel Formulas, Data Modeling, Financial Forecasting, Automation, Spreadsheet Software, Business Modeling, Data Validation, Excel Macros, Microsoft Excel",Data Validation | Conditional Logic | Automating Lookups | Formula Auditing and Protection | Data Modelling | Recording Macros | Final Assessment,"Nicky Bull, Assoc Prof Prashan S. M. Karunaratne, Professor Yvonne Breyer, Macquarie University",Starts Jul 19,Flexible schedule,Approx. 28 hours.Learn at your own pace
Wind Energy,4.7 out of 5 stars,7.2K reviews,Mixed · Course · 3 - 6 Months,https://www.coursera.org/learn/wind-energy,16 modules,"Structural Analysis, Engineering, Engineering Calculations, Engineering Design Process, Geospatial Information and Technology, Energy and Utilities, Time Series Analysis and Forecasting, Financial Analysis, Electrical Power, Mechanical Engineering, Environmental Monitoring, Failure Analysis, Systems Engineering, High Voltage, Predictive Modeling",About this course | Wind Energy Economics: Value creation and metrices | Introduction to Wind Atlases and the Global Wind Atlas | Wind Farm Design and Optimization | Forecasting of Wind Power | How and Why we measure the wind | Remote sensing for wind energy | Load measurements on wind turbines | One-Dimensional Momentum Theory and the Betz Limit for Maximum Power Production | Different Methods and Concepts for Harvesting Wind Energy | Composite Materials for Wind Energy | Fatigue Phenomenon and Life Prediction | Blade Testing and Modeling | Blade design and manufacturing | Introduction to HVDC | Influence of fluctuating wind speed on system frequency and frequency control,"Jake Badger, Mikael SjÃ¶holm, Xiao Chen, Martin Eder, Cathy Suo, Lena Kitzing, Mike Courtney, Xiaoli Guo LarsÃ©n, Mac Gaunaa, Jens NÃ¸rkÃ¦r SÃ¸rensen, Gregor Giebel, Katherine Dykes, HjÃ¶rtur JÃ³hannsson, Kenneth Thomsen, Lars Pilgaard Mikkelsen, Philipp Ulrich Haselbach, Technical University of Denmark (DTU), Economics: Having problems with negative values!, Economics: I am having problems with calculating NPV!",Starts Jul 19,Flexible schedule,Learn at your own pace
Introduction to Data Analysis Using Excel,4.7 out of 5 stars,10K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/excel-data-analysis,4 modules,"Histogram, Pivot Tables And Charts, Scatter Plots, Data Import/Export, Microsoft Excel, Excel Formulas, Data Visualization Software, Graphing, Spreadsheet Software, Data Analysis, Data Manipulation","Introduction to Spreadsheets | Spreadsheet Functions to Organize Data | Introduction to Filtering, Pivot Tables, and Charts | Advanced Graphing and Charting","Sharad Borle, Rice University",Starts Jul 19,Flexible schedule,Learn at your own pace
