課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Programming Fundamentals in Swift,4.7 out of 5 stars,265 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/programming-fundamentals-swift,5 modules,"Computer Programming, iOS Development, Web Development, Object Oriented Programming (OOP), Application Development, Apple iOS, Apple Xcode, Data Structures, Programming Principles, Swift Programming",Introduction to programming in Swift | Data structures | Functions and closures | Structures and classes | Graded assessment,Taught by Meta Staff,Starts Jul 17,Flexible schedule,Approx. 26 hours.Learn at your own pace
Back-End Developer Capstone,4.6 out of 5 stars,164 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/back-end-developer-capstone,4 modules,"Software Testing, Application Development, Django (Web Framework), Back-End Web Development, Databases, Git (Version Control System), Unit Testing, Web Applications, Full-Stack Web Development, Restful API, MySQL, API Design, Server Side, User Accounts",Starting the Project | Project Functionality | Security and Testing | Project Assessment,Taught by Meta Staff,Starts Jul 17,Flexible schedule,Approx. 20 hours.Learn at your own pace
"Computer Science:  Algorithms, Theory, and Machines",4.7 out of 5 stars,714 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cs-algorithms-theory-machines,11 modules,"Java Programming, Computer Architecture, Algorithms, Theoretical Computer Science, Computational Logic, Programming Principles, Computational Thinking, Computer Hardware, Data Structures, Computer Science",INFORMATION ABOUT LECTURES 1â10 | SORTING AND SEARCHING | STACKS AND QUEUES | SYMBOL TABLES | INTRODUCTION TO THE THEORY OF COMPUTING | TURING MACHINES | INTRACTABILITY | A COMPUTING MACHINE | VON NEUMANN MACHINES | COMBINATIONAL CIRCUITS | CENTRAL PROCESSING UNIT,"Robert Sedgewick, Kevin Wayne, Princeton University",Starts Jul 17,Flexible schedule,Approx. 20 hours.Learn at your own pace
Leveraging Virtual Assistants for Personal Productivity,4.4 out of 5 stars,137 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/leveraging-virtual-assistants-for-personal-productivity,1 module,"Artificial Intelligence, Self Service Technologies, Time Management, Business Process Automation, Natural Language Processing, Generative AI, Prompt Engineering, Automation, ChatGPT, Personal Development, Productivity",Leveraging Virtual Assistants for Personal Productivity,"Arkadi Avanesyan, Coursera Instructor Network",Starts Jul 17,,
Introduction to Machine Learning: Supervised Learning,3.4 out of 5 stars,77 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-machine-learning-supervised-learning,6 modules,"Classification And Regression Tree (CART), Machine Learning Algorithms, Data Science, Data Cleansing, Random Forest Algorithm, Feature Engineering, Machine Learning, Predictive Modeling, Applied Machine Learning, Statistical Programming, Regression Analysis, Supervised Learning, Applied Mathematics, Python Programming, Mathematical Modeling, Exploratory Data Analysis, Performance Tuning, Decision Tree Learning, Matplotlib, Scikit Learn (Machine Learning Library)","Introduction to Machine Learning, Linear Regression | Multilinear Regression | Logistic Regression | Non-parametric Models | Ensemble Methods | Kernel Method","Geena Kim, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Approx. 40 hours.Learn at your own pace
Python 101: Develop Your First Python Program,4.7 out of 5 stars,264 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python101-develop-your-first-python-code,,"Scripting Languages, Program Development, Data Analysis, Computer Programming, Python Programming, Game Design, Scripting",,"Ryan Ahmed, Coursera Project Network",,2 hours,Learn at your own pace
.Net Full Stack Foundation,4.1 out of 5 stars,259 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/dot-net-full-stack-foundation,3 modules,"Microsoft Development Tools, Computer Programming, Development Environment, Software Development, Application Development, Microsoft Visual Studio",Introduction to ASP.NET | C# Programming Fundamentals | Advanced C# Programming,Board Infinity,Starts Jul 17,16 hours to complete,
Programming for Python Data Science: Principles to Practice,3.8 out of 5 stars,73 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-for-data-science,,"Predictive Modeling, Visualization (Computer Graphics), Data Visualization, Data Cleansing, Debugging, Data Science, Image Analysis, Data Structures, Pandas (Python Package), Object Oriented Programming (OOP), Algorithms, Data Analysis","Python Programming Fundamentals | Data Science with NumPy, Sets, and Dictionaries | Pandas for Data Science | Designing Larger Python Programs for Data Science | Data Visualization and Modeling in Python","Andrew D. Hilton, Nick Eubank, Kyle Bradbury, Genevieve M. Lipp, Duke University",Starts Jul 17,4 months,at 5 hours. a week
Introduction to Python Fundamentals,4.8 out of 5 stars,211 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-python-fundamentals,4 modules,"Scripting, Python Programming, Data Structures, Computer Programming, Data Science, Data Manipulation, Scripting Languages, Programming Principles","Hello, Python | Variables and Operations | Flow Control - Branching | Flow Control - Repetition","Di Wu, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Approx. 20 hours.Learn at your own pace
Computational Thinking & Block Programming in K-12 Education,4.6 out of 5 stars,32 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/computational-thinking-block-programming-k12-education,,"Game Design, Diversity Awareness, Computer Science, Diversity Equity and Inclusion Initiatives, Development Environment, Technical Communication, Event-Driven Programming, Debugging, Brainstorming, Programming Principles, Education Software and Technology, Data Structures","Computational Thinking for K-12 Educators: Sequences and Loops | Computational Thinking for K-12 Educators: Variables and Nested Loops | Computational Thinking for K-12 Educators: Conditional Loops and If Statements | Computational Thinking for K-12 Educators: Nested If Statements and Compound Conditionals | Computational Thinking for K-12 Educators: Abstraction, Methods, and Lists | Computational Thinking for K-12 Educators Capstone","Beth Simon, University of California San Diego",Starts Jul 17,2 months,at 10 hours. a week
Engineering Maintainable Android Apps,4.5 out of 5 stars,297 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/engineeringandroidapps,5 modules,"Software Testing, Maintainability, Integration Testing, JUnit, Application Security, Software Engineering, Secure Coding, Test Automation, Software Design Patterns, Development Testing, Test Driven Development (TDD), Android Development, Unit Testing, Testability",MOOC Overview | Software Engineering & Testing I | Software Engineering & Testing II | Security & Sustainability I | Security & Sustainability II,"Dr. Jules White, Dr. Douglas C. Schmidt, Michael Walker, Vanderbilt University",Starts Jul 17,Flexible schedule,Learn at your own pace
Mastering Laravel Framework and PHP,4.3 out of 5 stars,165 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/laravel-framework-and-php,4 modules,"Cloud API, Application Development, Database Development, Web Development, Secure Coding, Restful API, Application Deployment",Introduction to PHP and Laravel | Building Web Applications with Laravel | Integrating PHP with Laravel | Project Formation Using Laravel,Board Infinity,Starts Jul 17,14 hours to complete,
Programming and Application Foundations,4.5 out of 5 stars,51 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-programming-and-application-foundations,9 modules,"Back-End Web Development, Cloud Computing, Web Servers, Database Design, Web Development, JavaScript Frameworks, Network Protocols, Databases, HTML and CSS, Web Applications, Relational Databases, Scripting, Application Development, Cloud Applications, Front-End Web Development, Application Deployment, Javascript, Server Side, Full-Stack Web Development, Web Development Tools","Module 1: Introduction to Web Development and HTML/CSS Basics | Module 2: JavaScript Basics | Module 3: Web Development Tools and Frameworks | Module 4: Client-Server Model and HTTP | Module 5: Programming Fundamentals | Module 6: Data Structures and Algorithms, Relational Database Concepts, SQL, and Database Management | Module 7: Server-Side Scripting | Module 8: Web Application Project Development and Deployment | Summative Course Assessment","Raj Krishnan, Illinois Tech",Starts Jul 17,Flexible schedule,Approx. 56 hours.Learn at your own pace
Core Java,4.8 out of 5 stars,35 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-core-java,3 modules,"Object Oriented Programming (OOP), Apache Maven, Package and Software Management, Network Protocols, Integrated Development Environments, Java Programming, Unit Testing, Restful API, Style Guides, Programming Principles, JSON, JUnit, Java, Data Structures",Java Developer Best Practices | Data Handling | Connecting to Web-based Systems,"Elise Deitrick, Dmitrii Suchkov",Starts Jul 17,7 hours to complete,
Fundamentals of Computer Network Security,4 out of 5 stars,579 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/computer-network-security,,"Intrusion Detection and Prevention, Network Security, Cybersecurity, Secure Coding, Vulnerability Scanning, Software Design Patterns, Cyber Attacks, Penetration Testing, Risk Management Framework, Data Security, Information Assurance, Security Controls",Design and Analyze Secure Networked Systems | Basic Cryptography and Programming with Crypto API | Hacking and Patching | Secure Networked System with Firewall and IDS,"Edward Chow, University of Colorado System",Starts Jul 17,1 month,at 10 hours. a week
Healthcare Data Literacy,4.4 out of 5 stars,126 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/healthcare-data-literacy,4 modules,"Taxonomy, ICD Coding (ICD-9/ICD-10), Medical Terminology, Healthcare Industry Knowledge, Metadata Management, Big Data, Data Quality, Data Literacy, Data Integration, Care Coordination, Interoperability, Health Systems, Medical Records, Clinical Data Management, Data Dictionary, Data Mapping, Health Informatics, Data Compilation, Health Care, Health Information Management",Healthcare 101 | Concepts and Categories | Healthcare Data | Data and Conceptual Harmony,"Brian Paciotti, University of California, Davis",Starts Jul 17,13 hours to complete,
"Python Scripting: Dates, Classes and Collections",4.4 out of 5 stars,35 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-scripting-dates-classes-collections,4 modules,"Python Programming, Scripting, Data Structures, Data Modeling, Object Oriented Programming (OOP), Software Design, Computer Programming, Software Engineering, Unified Modeling Language",Dates and Advanced Strings | Modeling Classes | Developing Classes | Collections,Aspen Olmsted,Starts Jul 17,14 hours to complete,
Rust Fundamentals,4 out of 5 stars,170 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/rust-fundamentals,4 modules,"Debugging, Data Structures, Test Case, Technical Documentation, Development Environment, Package and Software Management, Rust (Programming Language), Development Testing, Software Documentation, GitHub, Software Testing, Computer Programming Tools, Unit Testing, Command-Line Interface, System Programming, Programming Principles","Installing Rust and Setting Up Your Text Editor | Rust Fundamentals | Using Structs, Types, and Enums | Applying Rust","Noah Gift, Alfredo Deza, Duke University",Starts Jul 17,Flexible schedule,Approx. 41 hours.Learn at your own pace
Visualization for Data Journalism,4.5 out of 5 stars,67 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/visualization-for-data-journalism,6 modules,"Graphing, Data Presentation, Journalism, Data Visualization Software, Plotly, Interactive Data Visualization, Data Literacy, Infographics, Design Elements And Principles, Data Manipulation, Matplotlib, Data Analysis, Data Visualization, Color Theory, Data Storytelling",Course Orientation | Module 1: Visualization in Newsrooms | Module 2: Data and Visual Perception | Module 3: Narrative Storytelling | Module 4: Cognitive Load and Color Perception | Course Conclusion,"Margaret Ng, University of Illinois Urbana-Champaign",Starts Jul 17,18 hours to complete,
Computational Thinking for K-12 Educators: Sequences and Loops,4.8 out of 5 stars,25 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/computational-thinking-k12-educators-sequences-loops,6 modules,"Brainstorming, Computational Thinking, Algorithms, Computer Science, Debugging, Education Software and Technology, Programming Principles, Development Environment, Computer Programming, Computer Programming Tools",Course Orientation | Computational Thinking and  Sequences | More Sequences | Repeats | More Repeats | Equity & Pedagogy,"Beth Simon, University of California San Diego",Starts Jul 17,11 hours to complete,
Cybersecurity Architecture,4.9 out of 5 stars,121 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-architecture,5 modules,"Endpoint Security, Security Information and Event Management (SIEM), Secure Coding, Authorization (Computing), Security Controls, Data Security, Authentications, Data Governance, Application Security, Cybersecurity, Identity and Access Management, Firewall, Network Security, Cyber Security Strategy, Cyber Attacks, Threat Detection","Cybersecurity Architecture Overview | Access Management and Endpoint Security | Network, Application, and Data Security | Detection and Response | Final Project, Exam, and Course Wrap-Up",Jeff Crume,Starts Jul 17,Flexible schedule,Approx. 12 hours.Learn at your own pace
"C++ Basic Structures: Vectors, Pointers, Strings, and Files",4.7 out of 5 stars,229 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cpp-basic-structures-vectors-pointers-strings-and-files,4 modules,"File Management, Data Structures, Computer Programming, Data Storage, Data Import/Export, Computer Science, C++ (Programming Language), Programming Principles",Vectors | Pointers | Strings | Files,"Anh Le, Elise Deitrick",Starts Jul 17,9 hours to complete,
OWASP Top 10 - 2021,4.6 out of 5 stars,120 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/owasp-top-10-2021,,"Patch Management, Cybersecurity, Vulnerability Assessments, Secure Coding, Authorization (Computing), Open Web Application Security Project (OWASP), Event Monitoring, Security Testing, Security Controls, Authentications, Encryption, Vulnerability Management",OWASP Top 10 - Welcome and Risks 1-5 | OWASP Top 10 - Risks 6-10 | Previous OWASP Risks,John Wagnon,Starts Jul 17,1 month,at 10 hours. a week
CI/CD for Software Developers,3.3 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-cicd-for-software-developers,3 modules,"Continuous Deployment, Git (Version Control System), CI/CD, GitHub, Automation, Software Quality Assurance, DevOps, Continuous Integration, Test Automation, Application Deployment, Key Management, Version Control, Software Development Tools",CI/CD Overview | Continuous Integration | Continuous Deployment,"Chalece DeLaCoudray, Max Kraev",Starts Jul 17,Flexible schedule,Learn at your own pace
Intro to Operating Systems 1: Virtualization,4.6 out of 5 stars,157 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-intro-to-operating-systems-1-virtualization,4 modules,"Virtualization, Operating Systems, OS Process Management, C (Programming Language), Programming Principles, System Programming, Application Programming Interface (API), Virtual Machines",Introduction | Processes and Execution | Scheduling | Memory,Patrick Ester,Starts Jul 17,8 hours to complete,
Python: A Guided Journey from Introduction to Application,3.9 out of 5 stars,57 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-a-guided-journey-from-introduction-to-application,,"Machine Learning, Applied Machine Learning, Object Oriented Design, Integrated Development Environments, Unsupervised Learning, Generative AI, Development Environment, Event-Driven Programming, Supervised Learning, Programming Principles, Image Analysis, Pandas (Python Package)",Introduction to Python | Data Analysis and Visualization with Python | Object-Oriented Programming and GUI with Python | Introduction to Machine Learning with Python,"Steven Osburn, Adwith Malpe, Arizona State University",Starts Jul 17,1 month,at 10 hours. a week
Docker for Beginners with Hands-on labs,4.6 out of 5 stars,128 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/docker-for-the-absolute-beginner,10 modules,"YAML, CI/CD, Docker (Software), Application Deployment, Kubernetes, Containerization, Computer Networking, DevOps, Data Storage, Linux Commands, Command-Line Interface",Docker Introduction | Docker Commands | Docker Run | Docker Images | Docker Compose | Docker Engine and Storage | Docker Networking and Registry | Docker on Mac & Windows | Container Orchestration - Docker Swarm & Kubernetes | Conculsion,Mumshad Mannambeth,Starts Jul 17,9 hours to complete,
AI Agents and Agentic AI Architecture in Python,4.7 out of 5 stars,56 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-architecture-python,5 modules,"Prompt Engineering, Persona (User Experience), Plan Execution, Transaction Processing, Agentic systems, Business Logic, Generative AI Agents, Collaborative Software, Secure Coding, Application Programming Interface (API), Persona Development",Extending AI Agents with Self-Prompting | AI Agent Design Principles & Safety | Multi-Agent Systems | Dependency Injection for Tools | Approaches to Improving AI Agent Reasoning,"Dr. Jules White, Vanderbilt University",Starts Jul 17,7 hours to complete,
Blockchain Security,4.6 out of 5 stars,75 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/blockchain-security,5 modules,"Algorithms, Vulnerability Assessments, Cybersecurity, Application Security, Threat Modeling, Data Integrity, Cryptography, Blockchain, Network Security, Scalability, Distributed Computing, Encryption, Secure Coding",Fundamentals of Blockchain Security | Consensus Algorithm Security | Blockchain in Action | Smart Contract Security | Beyond the Basics,Howard Poston,Starts Jul 17,8 hours to complete,
Building Test Automation Framework using Selenium and TestNG,4.5 out of 5 stars,156 reviews,Advanced · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/building-test-automation-framework-using-selenium-and-testng,,"Software Testing, Test Data, Test Case, Maintainability, Test Automation, Configuration Management, Selenium (Software), Debugging",,"Saurabh Dhingra, Salvatore Froncillo, Coursera Project Network",,3 hours,Learn at your own pace
Object-Oriented C++: Inheritance and Encapsulation,4.8 out of 5 stars,221 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/object-oriented-cpp,4 modules,"Object Oriented Design, Programming Principles, C++ (Programming Language), Computer Programming, Computer Science, Object Oriented Programming (OOP), Data Validation",Encapsulation | Inheritance | Polymorphism | Advanced Topics,"Kevin Noelsaint, Anh Le, Elise Deitrick",Starts Jul 17,9 hours to complete,
Learn React,4.7 out of 5 stars,205 reviews,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/learn-react,20 modules,"React.js, JavaScript Frameworks, UI Components, Application Programming Interface (API), User Interface (UI), User Interface and User Experience (UI/UX) Design, Cascading Style Sheets (CSS), Web Frameworks, Front-End Web Development, Web Content Accessibility Guidelines, Web Development Tools","ð¨ Static  pages in React 01 - Getting Started with React | ð¨ Static pages in React 02 - Building with React | ð¨ Static Pages in React 03 - Test Your Knowledge | ð¦ Data-Driven React 01 - Understanding Props in React | ð¦ Data-Driven React 02 - Working with Arrays and Advanced Props | ð¦ Data-Driven React 03 - Test Your Knowledge! | ð© React State 01 - Introduction and Basics | ð© React State 02 - State Management and React Forms | ð© React State 03 - Conditional Rendering and State Communication | ð© React State 04 - API Integration | ð© React State 05 - Test Your Knowledge | ð§ React Side Effects 01 - Building the Meme Generator & Managing State | ð§ React Side Effects 02 - Data Fetching & useEffect in React | ð§ React Side Effects 03 - Test Your Knowledge | â¬ï¸ Tenzies Capstone Project 01 - Building the Tenzies Game Mechanics | â¬ï¸ Tenzies Capstone Project 02 - Enhancing Gameplay & Accessibility | â¬ï¸ Tenzies Capstone Project 03 - Test Your Knowledge | ðª Assembly: Endgame Capstone Project 01 - Building the Core Features | ðª Assembly: Endgame Capstone Project 02 - Enhancing Gameplay, Accessibility & Final Touches | ðª Assembly: Endgame Capstone Project 03 - Test Your Knowledge",Bob Ziroll,Starts Jul 17,Flexible schedule,Approx. 17 hours.Learn at your own pace
Programming with Java,4.3 out of 5 stars,57 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/programming-with-java,4 modules,"Data Import/Export, Object Oriented Design, Debugging, Object Oriented Programming (OOP), Maintainability, Software Development, File Management, Java",Advanced OOP concepts | Defensive programming: Error handling | File handling | Final project and assessment: Programming with Java,,Starts Jul 17,26 hours to complete,
Software Engineering: Implementation and Testing,4.6 out of 5 stars,114 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/software-engineering-implementation-and-testing,7 modules,"Agile Methodology, Software Testing, User Acceptance Testing (UAT), Secure Coding, Test Case, Unified Modeling Language, Configuration Management, Software Development Life Cycle, System Implementation, Debugging, Integration Testing, Acceptance Testing, Software Development Methodologies, Project Management, Software Engineering, Requirements Analysis, Unit Testing",Introduction to Software Development | Software Development Processes | Implementation and Defensive Programming | Debugging and Configuration Management | White Box Testing | Black Box Testing | Acceptance Testing,"Kenneth W T Leung, The Hong Kong University of Science and Technology",Starts Jul 17,19 hours to complete,
"C++ Object Basics: Functions, Recursion, and Objects",4.7 out of 5 stars,164 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cpp-object-basics,4 modules,"C++ (Programming Language), Computer Programming, Computer Science, Maintainability, Programming Principles, Object Oriented Programming (OOP), Software Documentation",User-Defined Functions | Recursion | Introduction to Objects | Mutability,"Anh Le, Elise Deitrick",Starts Jul 17,8 hours to complete,
Identifying Security Vulnerabilities,4.7 out of 5 stars,175 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/identifying-security-vulnerabilities,4 modules,"Security Controls, Encryption, Vulnerability Assessments, Secure Coding, Web Applications, Data Security, Authentications, Threat Modeling, Vulnerability Management, Penetration Testing, Javascript, Open Web Application Security Project (OWASP), Cryptography, Application Security",Foundational Topics in Secure Programming | Injection Problems | Problems Arising From Broken Authentication | Sensitive Data Exposure Problems,"Sandra Escandor-O'Keefe, University of California, Davis",Starts Jul 17,13 hours to complete,
Certified Kubernetes Application Developer (CKAD),4.1 out of 5 stars,58 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/certified-kubernetes-application-developer-ckad-course,,"Kubernetes, Cloud-Native Computing, Secure Coding, Data Storage, Virtualization, CI/CD, Command-Line Interface, Containerization, Linux Administration, Network Architecture, Systems Architecture, Performance Tuning",Container and Container Orchestration Fundamentals | Kubernetes Fundamentals | Advanced Kubernetes,,Starts Jul 17,2 months,at 2 hours. a week
Advanced Cybersecurity Concepts and Capstone Project,4.7 out of 5 stars,79 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-cybersecurity-concepts-and-capstone-project,4 modules,"Cybersecurity, Microsoft Azure, Cloud Security, Identity and Access Management, Threat Detection, Application Security, Threat Modeling, Asset Management, Cyber Security Strategy, Network Security, Internet Of Things, Secure Coding, Vulnerability Assessments, MITRE ATT&CK Framework, Security Controls, Threat Management, Security Strategy",Threat modeling | Advanced threats and mitigation | Security conscious modeling | Capstone project,,Starts Jul 17,Flexible schedule,Approx. 21 hours.Learn at your own pace
Machine Learning Using SAS Viya,4.7 out of 5 stars,101 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/machine-learning-sas,9 modules,"Statistical Programming, Decision Tree Learning, Predictive Modeling, Performance Tuning, Applied Machine Learning, SAS (Software), Supervised Learning, Data Processing, Data Analysis, Feature Engineering, Artificial Neural Networks, Machine Learning",Course Overview | Getting Started with Machine Learning and SASÂ®  Viya | Data Preprocessing and Algorithm Selection | Decision Trees and Ensembles of Trees | Neural Networks | Support Vector Machines | Model Assessment and Deployment | Additional Nodes | Certification Practice Exam,"Jeff Thompson, Catherine Truxillo",Starts Jul 17,35 hours to complete,
Kubernetes for the Absolute Beginners with Hands-on Labs,4.8 out of 5 stars,41 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/kubernetes-for-absolute-beginners,10 modules,"Cloud Platforms, General Networking, YAML, Containerization, Cloud-Native Computing, Microservices, Scalability, Kubernetes, DevOps, Application Deployment","Introduction | Kubernetes Overview | Kubernetes Concepts | YAML Introduction | Kubernetes Concepts - PODs, ReplicaSets, Deployments | Networking in Kubernetes | Services | Microservices Architecture | Kubernetes on the Cloud | Conclusion and Appendix",Mumshad Mannambeth,Starts Jul 17,13 hours to complete,
Programming with Generative AI,4.7 out of 5 stars,78 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/programming-with-generative-ai,3 modules,"Artificial Intelligence and Machine Learning (AI/ML), Integrated Development Environments, Microsoft Copilot, GitHub, Generative AI, Innovation, Computer Programming, OpenAI, Software Development Tools",Generative AI Tools for Programming | Undertaking a Machine Learning Project using GitHub Copilot | Solving Problems using GitHub Copilot,"Debanga Raj Neog, Indian Institute of Technology Guwahati",Starts Jul 17,Flexible schedule,Approx. 8 hours.Learn at your own pace
Gen AI for Code Generation for Python,4.3 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-for-code-generation-for-python,1 module,"Python Programming, Application Development, Scenario Testing, ChatGPT, Code Review, Prompt Engineering, Automation, Debugging, Test Case, Generative AI",Mastering Code Generation with Generative AI,,Starts Jul 17,4 hours to complete,
Hacking and Patching,4 out of 5 stars,275 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/hacking-patching,4 modules,"Secure Coding, Operating Systems, Software Design Patterns, Amazon Elastic Compute Cloud, Vulnerability Assessments, Data Validation, Amazon Web Services, Application Security, Penetration Testing, SQL, Vulnerability Scanning",Injection Web App Attacks and Their Defenses | Hack SQL Databases and Patch Web Apps with SQL Injection Vulnerabilities | Memory Attacks and Defenses | Penetration Testing,"Edward Chow, University of Colorado System",Starts Jul 17,Flexible schedule,Approx. 15 hours.Learn at your own pace
Foundations of Telehealth,4.6 out of 5 stars,45 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/telehealth,4 modules,"Patient Education and Support, Digital Transformation, Medical Billing and Coding, Health Care, Health Care Administration, Health Technology, Telehealth, Health Care Procedure and Regulation, Clinical Leadership, Health Systems, Regulatory Compliance, Telecommunications","A Primer on Telemedicine | Health System Strategy and Telemedicine Operations | Billing, Regulatory and Legal Considerations | Future of Telemedicine","Rebecca Canino, Brian Hasselfeld, Helen Hughes, Johns Hopkins University",Starts Jul 17,,
IBM COBOL Basics,4.6 out of 5 stars,117 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ibm-cobol-basics,4 modules,"Mainframe Computing, Data Storage, Programming Principles, Procedure Development, Program Implementation, Computational Logic, Debugging, COBOL (Programming Language), Editing, Data Structures, Business Logic","Introduction to COBOL | COBOL Components, Numbers, Data Types | Structure and Syntax | Arithmetic and Beautiful Numbers",Erik Herman,Starts Jul 17,Flexible schedule,Approx. 10 hours.Learn at your own pace
Deep Learning for Computer Vision,4.9 out of 5 stars,23 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/deep-learning-computer-vision,,"Predictive Modeling, Machine Learning Methods, Data Synthesis, Applied Machine Learning, Matlab, Data Visualization, Medical Imaging, Computer Vision, Artificial Neural Networks, PyTorch (Machine Learning Library), Performance Tuning, Artificial Intelligence and Machine Learning (AI/ML)",Introduction to Deep Learning for Computer Vision | Deep Learning for Object Detection | Advanced Deep Learning Techniques for Computer Vision,"Amanda Wang, Megan Thompson, Mehdi Alemi, Matt Rich, Brandon Armstrong",Starts Jul 17,1 month,at 10 hours. a week
Building DApps In Ethereum Blockchain,4.9 out of 5 stars,128 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/building-dapps-ethereum-blockchain,,"Secure Coding, Authorization (Computing), Payment Systems, Penetration Testing, Cyber Security Assessment, Web Applications, Role-Based Access Control (RBAC), Development Environment, Security Testing, Authentications, Application Development, Security Engineering",Introduction to Ethereum Blockchain | Advanced Smart Contract Development | Decentralized Application (DApp) Development | Security and Auditing in Ethereum,,Starts Jul 17,6 months,at 2 hours. a week
Cryptography and Information Theory,4.5 out of 5 stars,521 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/crypto-info-theory,4 modules,"Cybersecurity, Encryption, Cryptography, Cryptographic Protocols, Theoretical Computer Science, Key Management, Computer Security",Cryptography Overview | Information Entropy | Brute-Force Attack and Cryptanalysis | Computational Security and Side-Channel Attack,"Sang-Yoon Chang, University of Colorado System",Starts Jul 17,Flexible schedule,Approx. 7 hours.Learn at your own pace
"The Skin, Bones, and Muscles",4.8 out of 5 stars,38 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/skin-bones-muscles,3 modules,"Health Information Management, Biology, Medical Terminology, Medical Billing and Coding, Pathology, Medical Records, Physical Therapy, Anatomy, Orthopedics",Module 1 | Module 2 | Module 3,Jennifer Zabel,Starts Jul 17,8 hours to complete,
Exploring C,4.5 out of 5 stars,69 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/exploring-c,5 modules,"Computer Science, Computer Programming, C (Programming Language), System Programming, Programming Principles, Python Programming, Unix",Historical Context | Part 1: From Python to C | Part 2: From Python to C | Part 1: A Tutorial Introduction | Part 2: A Tutorial Introduction,"Charles Russell Severance, University of Michigan",Starts Jul 17,11 hours to complete,
