課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Machine Learning in Production,4.8 out of 5 stars,3.3K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-machine-learning-in-production,3 modules,"Software Development Life Cycle, Continuous Deployment, Data Pipelines, Continuous Monitoring, Machine Learning, Data Quality, MLOps (Machine Learning Operations), Applied Machine Learning, Feature Engineering, Data Validation, Application Deployment, Artificial Intelligence and Machine Learning (AI/ML), Debugging",Week 1: Overview of the ML Lifecycle and Deployment | Week 2: Modeling Challenges and Strategies | Week 3: Data Definition and Baseline,Andrew Ng,Starts Jul 19,Flexible schedule,Approx. 11 hours.Learn at your own pace
Reinforcement Learning,4.7 out of 5 stars,3.5K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/reinforcement-learning,,"Reinforcement Learning, Probability Distribution, Sampling (Statistics), Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Supervised Learning, Debugging, Deep Learning, Artificial Intelligence, Performance Testing, Pseudocode",Fundamentals of Reinforcement Learning | Sample-based Learning Methods | Prediction and Control with Function Approximation | A Complete Reinforcement Learning System (Capstone),"Adam White, Martha White, University of Alberta, Alberta Machine Intelligence Institute",Starts Jul 19,,
Natural Language Processing with Classification and Vector Spaces,4.6 out of 5 stars,4.6K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,4 modules,"Supervised Learning, Machine Learning Algorithms, Tensorflow, Artificial Intelligence, Natural Language Processing, Dimensionality Reduction, Feature Engineering, Probability & Statistics",Sentiment Analysis with Logistic Regression | Sentiment Analysis with NaÃ¯ve Bayes | Vector Space Models | Machine Translation and Document Search,"Younes Bensouda Mourri, Åukasz Kaiser, Eddy Shyu",Starts Jul 19,Flexible schedule,Approx. 33 hours.Learn at your own pace
Adobe Graphic Designer,4.7 out of 5 stars,1.1K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/adobe-graphic-designer,,"Adobe Illustrator, Content Creation, Process Design, Storytelling, Presentations, Client Services, Branding, Generative AI, Prompt Engineering, Visual Design, Image Analysis, Version Control",Design Fundamentals with AI | Generative AI Content Creation | Image Editing | Graphic Design | Document Design,,Starts Jul 19,5 months,at 10 hours. a week
Introduction to Cloud Computing,4.6 out of 5 stars,7.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-cloud,6 modules,"Cloud Computing, Cloud Services, Infrastructure As A Service (IaaS), DevOps, Microservices, Cloud-Native Computing, Emerging Technologies, Serverless Computing, Cloud Security, Cloud Computing Architecture, Virtual Machines, Cloud Platforms, Software As A Service, Hybrid Cloud Computing, Cloud Storage","Overview of Cloud Computing | Cloud Computing Models | Components of Cloud Computing | Emergent Trends and Practices | Cloud Security, Monitoring, Case Studies,  Jobs | Final Project and Assignment",Rav Ahuja,Starts Jul 19,Flexible schedule,Approx. 12 hours.Learn at your own pace
Python Project for Data Science,4.5 out of 5 stars,4.7K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-project-for-data-science,1 module,"Python Programming, Pandas (Python Package), Data Visualization Software, Data Processing, Data Science, Matplotlib, Dashboard, Data Analysis, Data Manipulation, Jupyter, Data Collection, Web Scraping",Crowdsourcing Short squeeze Dashboard,"Azim Hirjani, Joseph Santarcangelo",Starts Jul 19,,
Generative AI and its Impact on Cybersecurity,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-generative-ai-and-its-impact-on-cybersecurity-1ge45,7 modules,"Threat Detection, Computer Security, Cyber Attacks, MITRE ATT&CK Framework, Data Ethics, Cyber Threat Intelligence, Innovation, Threat Modeling, Information Privacy, Anomaly Detection, Cybersecurity, Cyber Security Strategy, Artificial Intelligence",Introduction to Generative AI and Cybersecurity Transformation | Generative AI Security Risks | Transforming the Cybersecurity Industry | Defensive Mechanisms and Best Practices | Future Trends in Generative AI Cybersecurity | Preparing for the Future | Adversarial Threat Landscape for AI Systems,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Adobe Content Creator,4.7 out of 5 stars,1.1K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/adobe-content-creator,,"Social Media, Content Creation, Storytelling, Social Media Management, Content Strategy, Branding, Generative AI, Creative Design, Intellectual Property, Visual Design, Adobe Photoshop, User Interface and User Experience (UI/UX) Design",Design Fundamentals with AI | Social Media Content and Strategy | Multimedia Content Creation | Generative AI Content Creation,,Starts Jul 19,4 months,at 10 hours. a week
Generative AI:  Turbocharge Mobile App Development,5 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-mobile-development,3 modules,"AI Personalization, Generative AI, User Interface and User Experience (UI/UX) Design, Cloud Development, Cloud Applications, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Application Development, Machine Learning Methods, Apple iOS, Prompt Engineering, Mobile Development","Introduction to Generative AI for Mobile App Development | Generative AI tools for Mobile development | Final Project, Final Exam and Course Wrap-Up","Ramanujam Srinivasan, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 19,Flexible schedule,Learn at your own pace
Machine Learning on Google Cloud,4.4 out of 5 stars,3.7K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/machine-learning-tensorflow-gcp,,"Data Governance, Data Management, Data Pipelines, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Prompt Engineering, Machine Learning, Workflow Management, MLOps (Machine Learning Operations), Cloud Computing, Applied Machine Learning, Deep Learning","Introduction to AI and Machine Learning on Google Cloud | Build, Train and Deploy ML Models with Keras on Google Cloud | Feature Engineering | Machine Learning in the Enterprise","Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,1 month,at 10 hours. a week
Social Media Management,4.8 out of 5 stars,5.6K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/social-media-management,5 modules,"Social Media Marketing, Customer Engagement, Content Performance Analysis, Facebook, Content Marketing, Social Media Strategy, Generative AI Agents, Content Management, Branding, Instagram, Content Creation, Social Media Management",Establish Your Presence | Social Media Content | Social Media Content Management | Evaluate Your Efforts | [Optional] GenAI in Social Media Marketing,Anke Audenaert,Starts Jul 19,Flexible schedule,Approx. 17 hours.Learn at your own pace
The AI Awakening: Implications for the Economy and Society,4.7 out of 5 stars,96 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-awakening,3 modules,"Workforce Development, OpenAI, Natural Language Processing, Artificial Intelligence, Emerging Technologies, Socioeconomics, Business Solutions, Generative AI, Economics, Innovation, Large Language Modeling, Digital Transformation, Employee Training",The Technology behind Generative AI | The Implications of Generative AI for Business and the Economy | The Risks of Generative AI,"Erik Brynjolfsson, Stanford University",Starts Jul 19,3 hours to complete,
AI for Mechanical Engineers,4.1 out of 5 stars,57 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/ai-for-mechanical-engineers,,"Reinforcement Learning, Energy and Utilities, Artificial Neural Networks, Medical Imaging, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Machine Learning Methods, Machine Learning, Computer-Aided Design, Electric Power Systems, Statistical Machine Learning, Deep Learning",AI for Design and Optimization | AI for Autonomous Vehicles and Robotics | AI for Energy and Biomedical Applications,"Wei Lu, University of Michigan",Starts Jul 19,1 month,at 10 hours. a week
Social Media Marketing,4.6 out of 5 stars,5.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/social-media-marketing,,"Social Media, Social Media Management, ChatGPT, Marketing Effectiveness, Marketing Strategies, Blogs, Key Performance Indicators (KPIs), Target Audience, Integrated Marketing Communications, Strategic Marketing, Social Media Marketing, Analytics","What is Social? | The Importance of Listening | Engagement & Nurture Marketing Strategies | Content, Advertising & Social IMC | The Business of Social | Social Marketing Capstone Project","Randy Hlavac, Northwestern University",Starts Jul 19,1 month,at 10 hours. a week
Design a User Experience for Social Good & Prepare for Jobs,4.9 out of 5 stars,4.8K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ux-design-jobs,3 modules,"User Experience Design, Artificial Intelligence, User Research, Professional Development, Usability Testing, Web Design, Design Thinking, Prototyping, Responsive Web Design, UI/UX Strategy, Cross Platform Development",Design for social good and strengthen your portfolio | Build a professional presence | Finding a UX job,,Starts Jul 19,Flexible schedule,Approx. 13 hours.Learn at your own pace
Satisfaction Guaranteed: Develop Customer Loyalty Online,4.8 out of 5 stars,5.4K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/satisfaction-guaranteed,4 modules,"Loyalty Programs, Digital Marketing, Customer Retention, Customer Insights, Marketing, Customer Relationship Management, Performance Analysis, Marketing Analytics, E-Commerce, Business Metrics, Web Analytics, Data-Driven Decision-Making, Customer Service",Introduction to satisfaction guaranteed: develop customer loyalty online | Analyze trends for an online store | Apply your skills | Certificate review,,Starts Jul 19,Flexible schedule,Approx. 15 hours.Learn at your own pace
IBM Program Manager,4.8 out of 5 stars,2.6K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-program-manager,,"Program Management, Change Management, Governance, Kanban Principles, Generative AI Agents, Agile Project Management, Stakeholder Engagement, Resource Management, Project Management Office (PMO), Project Management Life Cycle, Cost Management, Risk Management","Introduction to Program Management | Program Management: Framework, Strategy, and Planning | Introduction to Agile Development and Scrum | Program Management: Execution, Stakeholders & Governance | Program Manager Capstone | Program Management: Prepare for PMI-PgMP Certification Exam | Generative AI: A Game Changer for Program Managers","John Rofrano, IBM Skills Network Team, Daniel C. Yeomans, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 19,2 months,at 10 hours. a week
Multi AI Agent Systems with crewAI,4.8 out of 5 stars,199 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/multi-ai-agent-systems-with-crewai,,"Generative AI Agents, Artificial Intelligence, Prioritization, AI Personalization, Prompt Engineering, Agentic systems, Business Process Automation, Debugging, Automation, Coordinating",,Joe Moura,,1 hour,Learn at your own pace
Grow with AI: Your AI-driven Growth Marketing strategy,4.6 out of 5 stars,65 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/grow-with-ai-your-ai-driven-growth-marketing-strategy,4 modules,"Customer Insights, Customer Engagement, Customer Retention, Lead Generation, Business Ethics, AI Personalization, Marketing Analytics, Email Marketing, Marketing Automation, Growth Strategies, Artificial Intelligence, Customer experience strategy (CX), Marketing Effectiveness, Marketing Strategies",Create an AI-powered Growth Marketing Strategy | Attract Potential Customers and Build an Email List with AI | Turn prospects into happy customers and advocates with AI | Optimize your Growth Marketing Strategy with AI-Driven Analytics,Thalita Milan,Starts Jul 19,9 hours to complete,
Meta Data Analyst,4.7 out of 5 stars,1.5K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/meta-data-analyst,,"Descriptive Statistics, Data Governance, Exploratory Data Analysis, Data Management, Data Cleansing, SQL, Data Collection, Key Performance Indicators (KPIs), Business Metrics, Bayesian Statistics, Pandas (Python Package), Data Visualization Software",Introduction to Data Analytics | Data Analysis with Spreadsheets and SQL | Python Data Analytics | Statistics Foundations | Introduction to Data Management,"Brandon Larkin, Brandi Robinson, Anke Audenaert, Victor Geislinger",Starts Jul 19,5 months,at 10 hours. a week
Convolutional Neural Networks in TensorFlow,4.7 out of 5 stars,8.2K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,4 modules,"Supervised Learning, Artificial Neural Networks, Data Processing, Tensorflow, Computer Vision, Applied Machine Learning, Keras (Neural Network Library), Image Analysis, Machine Learning, Deep Learning",Exploring a Larger Dataset | Augmentation: A technique to avoid overfitting | Transfer Learning | Multiclass Classifications,Laurence Moroney,Starts Jul 19,Flexible schedule,Approx. 16 hours.Learn at your own pace
Scenario and Root Cause Analysis with Generative AI,4.7 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/scenario-and-root-cause-analysis-with-generative-ai,4 modules,"Generative AI, Artificial Intelligence, Strategic Decision-Making, Data-Driven Decision-Making, Scenario Testing, Risk Analysis, Risk Management, Strategic Thinking, Data Analysis, Root Cause Analysis, Analysis, Data Ethics, Strategic Planning, Business Risk Management",Scenario analysis | Root cause analysis | Risk identification and management | Decision-making with scenario analysis,,Starts Jul 19,Flexible schedule,Learn at your own pace
Start Writing Prompts like a Pro,4.8 out of 5 stars,733 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-start-writing-prompts-like-a-pro,1 module,Prompt Engineering,Start writing prompts like a pro,,Starts Jul 19,Flexible schedule,Approx. 2 hours.Learn at your own pace
Managing AI Projects: From Strategy to Delivery,4.6 out of 5 stars,27 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-project-management-aipm,4 modules,"Scalability, Stakeholder Management, Cost Management, Human Resources Management and Planning, Artificial Intelligence, Team Management, Performance Management, Risk Analysis, Business Ethics, Agile Methodology, MLOps (Machine Learning Operations), Risk Management, Project Management, Budget Management, Data Ethics, Change Management",Course Introduction | AI Impacts on Labor | Designing At-Scale AI Projects | Managing At-Scale AI Projects,"Ian McCulloh, Johns Hopkins University",Starts Jul 19,15 hours to complete,
Maximize Productivity With AI Tools,4.8 out of 5 stars,577 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-maximize-productivity-with-ai-tools,1 module,"Complex Problem Solving, Generative AI, Operational Efficiency, Productivity Software, Business Workflow Analysis, Process Optimization",Maximize Productivity With AI Tools,,Starts Jul 19,Flexible schedule,Approx. 1 hourLearn at your own pace
AI Agents: From Prompts to Multi-Agent Systems,4.6 out of 5 stars,19 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-from-prompts-to-multi-agent-systems,5 modules,"Artificial Intelligence, Prompt Engineering, Automation, Generative AI Agents, Agentic systems, Algorithms, ChatGPT, Generative AI, Human Factors, Artificial Intelligence and Machine Learning (AI/ML)",Getting Started and Generative AI | Personalization | Contextualization | Orchestration | Outlook,"Martin Hilbert, University of California, Davis",Starts Jul 19,9 hours to complete,
The Integration of Art and Science in Modern Dental Medicine,4.9 out of 5 stars,2.2K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/art-and-science-of-dental-medicine,,"Health Assessment, Medical Imaging, Oncology, Disabilities, Anatomy, Patient Evaluation, Public Health, Emerging Technologies, Chronic Diseases, Innovation, Dental Care, Cardiology",Introduction to Dental Medicine | The Oral Cavity: Portal to Health and Disease | Frontiers in Dentistry,"Dr. Uri Hangorsky, Dr. Eric Stoopler, Dr. Thomas P. Sollecito, University of Pennsylvania",Starts Jul 19,1 month,at 10 hours. a week
Intel® AI Fundamentals,4.1 out of 5 stars,73 reviews,Beginner · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/intel-ai-fundamental,,"Automation, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Company, Product, and Service Knowledge, Machine Learning, Deep Learning, Artificial Intelligence, Complex Problem Solving, Emerging Technologies, Customer Analysis, Digital Transformation, B2B Sales",AI Essentials | The IntelÂ® AI Value | IntelÂ®  AI Win Recipes,,Starts Jul 19,3 months,at 2 hours. a week
Generative and Agentic AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/generative-and-agentic-ai,5 modules,"Data Ethics, Workflow Management, Generative AI, Technology Strategies, Agentic systems, Decision Making, ChatGPT, Content Creation, Business Process Automation, Artificial Intelligence, OpenAI, Prompt Engineering, Large Language Modeling, Business Strategy",Introduction | Generative AI | Working with Generative AI | AI Agents | Conclusion,"Matthias Holweg, SaÃ¯d Business School, University of Oxford",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Agents in LangGraph,4.7 out of 5 stars,156 reviews,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/ai-agents-in-langgraph,,"Large Language Modeling, Generative AI Agents, Artificial Intelligence, OpenAI, Prompt Engineering, Human Factors",,"Harrison Chase, Rotem Weiss",,1 hour,Learn at your own pace
AI Product & Process Excellence,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-product-and-process-excellence,,"ChatGPT, Business Process Automation, Generative AI, Data Strategy, Sustainability Reporting, Workflow Management, Business Process Management, Business Process Modeling, Product Management, Generative AI Agents, Process Design, Business Process",ChatGPT (and other AI) for Product Management & Innovation | Business Process Modeling with AI | Gen AI For Sustainability,"Joyce Wong, Vipesh Singla, Manas Dasgupta",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Innovation & Product Strategy,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-innovation-and-product-strategy,,"Automation, Entrepreneurship, Process Design, Business Process Automation, Sustainability Reporting, ChatGPT, Generative AI, Prompt Engineering, AI Personalization, Workflow Management, Product Management, Process Analysis",How to Build an Entrepreneurial AI Strategy | ChatGPT (and other AI) for Product Management & Innovation | Business Process Modeling with AI | Gen AI For Sustainability,"Karlis Zars, Joyce Wong, Vipesh Singla, Manas Dasgupta",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Governance,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-governance,6 modules,"Artificial Intelligence, Law, Regulation, and Compliance, Data Governance, Information Privacy, Agentic systems, Information Management, Accountability, Enterprise Risk Management (ERM), Generative AI, Governance Risk Management and Compliance, Ethical Standards And Conduct, Business Leadership, Data Ethics, Governance, Generative AI Agents, Artificial Intelligence and Machine Learning (AI/ML), Risk Management, Business Risk Management, Business Ethics, Compliance Management",Introduction | The Role of Ethics in AI Deployment | Why and How AI Systems Fail | Governance in Practice | AI Implementation Strategies | Conclusion,"Matthias Holweg, SaÃ¯d Business School, University of Oxford",Starts Jul 19,Flexible schedule,Learn at your own pace
Machine Learning Foundations: A Case Study Approach,4.6 out of 5 stars,14K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/ml-foundations,7 modules,"Data Mining, Machine Learning, Feature Engineering, Text Mining, Supervised Learning, Artificial Intelligence, Natural Language Processing, Application Development, Artificial Intelligence and Machine Learning (AI/ML), Image Analysis, Classification And Regression Tree (CART), Python Programming, Deep Learning, Information Architecture, Regression Analysis, Predictive Modeling, Applied Machine Learning, Computer Vision",Welcome | Regression: Predicting House Prices | Classification: Analyzing Sentiment | Clustering and Similarity: Retrieving Documents | Recommending Products | Deep Learning: Searching for Images | Closing Remarks,"Emily Fox, Carlos Guestrin, University of Washington",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Foundations for Business Professionals,N/A,N/A,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-foundations-business-professionals,,"Artificial Neural Networks, Business Process Automation, Data Governance, Governance, Artificial Intelligence and Machine Learning (AI/ML), ChatGPT, Generative AI, OpenAI, Prompt Engineering, Machine Learning, Agentic systems, Artificial Intelligence",AI Essentials | AI Governance | Generative and Agentic AI,"Matthias Holweg, SaÃ¯d Business School, University of Oxford",Starts Jul 19,Flexible schedule,Learn at your own pace
Oracle Cloud and AI,4.6 out of 5 stars,14 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/oracle-cloud-and-ai,,"Artificial Neural Networks, Human Capital, Supply Chain Management, Artificial Intelligence and Machine Learning (AI/ML), ChatGPT, Generative AI, Prompt Engineering, Oracle Cloud, Generative AI Agents, Natural Language Processing, Cloud Solutions, Cloud Computing",Introduction to Oracle Cloud Essentials | Oracle Cloud Infrastructure AI Foundations | Oracle Cloud Infrastructure Generative AI Professional,"Michelle Malcher, Samvit Mishra, Nick Commisso, Hemant Gahankari, Himanshu Raj, Ari Kobren, Nigel Wiltshire, Carleton Cornish, David Mills, Rohit Rahi",Starts Jul 19,Flexible schedule,Learn at your own pace
Gen AI For Sustainability,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-for-sustainability,1 module,"Business Strategy, Data Ethics, Corporate Sustainability, Feasibility Studies, Reverse Logistics, Environmental Issue, Pollution Prevention, Content Strategy, Ethical Standards And Conduct, Business Ethics, Diversity and Inclusion, Environmental Resource Management, Artificial Intelligence, Sustainability Reporting, Generative AI, Problem Solving, Environmental Social And Corporate Governance (ESG)",GenAI For Sustainability,Joyce Wong,Starts Jul 19,Flexible schedule,Learn at your own pace
Ethical and Regulatory Implications of Generative AI,4.8 out of 5 stars,13 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ethical-and-regulatory-implications-of-generative-ai,4 modules,"Data Ethics, Regulatory Requirements, Risk Analysis, Legal Risk, Regulatory Compliance, Compliance Management, Regulatory Affairs, Generative AI, Business Ethics, Artificial Intelligence, Ethical Standards And Conduct, Governance",Ethical and Regulatory Implications of Generative AI | Lesson 1: AI has Real Risks. You Have Agency! | Lesson 2: Navigating the Global Regulatory Landscape of Generative AI | Lesson 3: Getting Started with Developing your Internal Guidelines,,Starts Jul 19,3 hours to complete,
Generative AI for the Resilient Pricer,4.1 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-the-resilient-pricer,4 modules,"Data-Driven Decision-Making, Market Analysis, Data Quality, Strategic Thinking, Business Ethics, Revenue Management, Generative AI, Market Dynamics, Market Research, Regulatory Compliance, Change Management, Price Negotiation, Artificial Intelligence, Data Governance, Predictive Analytics, Business Transformation","Module 1 | Introduction to the Course | Module 2 | Pricing Fundamentals | Module 3 | How Generative AI is Revolutionizing Pricing | Module 4 | Applications, Best Practices and Getting Started","Sudipto Banerjee, Dartmouth College",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Leadership & Strategic Implementation,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-leadership-and-strategic-implementation,,"Entrepreneurship, Communication, Change Management, ChatGPT, Generative AI, Prompt Engineering, Enterprise Security, Business Leadership, Corporate Communications, Marketing Strategy and Techniques, Corporate Sustainability, Scalability",How to Build an Enterprise AI Strategy | How to Build an Entrepreneurial AI Strategy | Change Management for GenAI Integration | CEO Playbook: Generative AI,"Julian Jenkins, Karlis Zars, Ritesh Vajariya, Ahmed Hassan",Starts Jul 19,,
AI-Powered Business Operations,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-powered-business-operations,,"Process Design, Storytelling, Business Process Automation, Environmental Social And Corporate Governance (ESG), ChatGPT, Generative AI, Product Management, Product Knowledge, Process Analysis, Corporate Sustainability, Data Ethics, Digital Transformation",Business Process Modeling with AI | ChatGPT (and other AI) for Product Management & Innovation | Master Data Storytelling for B2B & B2C Sales | Gen AI For Sustainability,"JoÃ£o Freitas, Joyce Wong, Vipesh Singla, Manas Dasgupta",Starts Jul 19,Flexible schedule,Learn at your own pace
AWS Services for AI Solutions,4.8 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-services-for-ai-solutions,3 modules,"Computer Vision, Image Analysis, Data Quality, Artificial Intelligence and Machine Learning (AI/ML), Prompt Engineering, AWS SageMaker, Amazon Web Services, Solution Architecture, Scalability, Data Pipelines, Generative AI, Generative AI Agents, Natural Language Processing, Automation",Module 1: AWS Pre-trained AI Services | Module 2: Optimizing FMs with Amazon Bedrock | Module 3: Designing AI Solutions,"Alex G., Oksana Hoeckele, Rafael Lopes, Amazon Web Services",Starts Jul 19,6 hours to complete,
OpenAI for Beginners: AI Assistants for Project Managers,3.5 out of 5 stars,13 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/openai-for-beginners-ai-assistants-for-project-managers,,"Workflow Management, OpenAI, Generative AI, Automation, Project Management, Artificial Intelligence, Prompt Engineering, Application Deployment, ChatGPT",,"Kobus Du Toit, Coursera Project Network",,120 minutes,Learn at your own pace
Fundamentals of Building AI Agents,5 out of 5 stars,8 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamentals-of-building-ai-agents,3 modules,"Artificial Intelligence and Machine Learning (AI/ML), Agentic systems, Generative AI, Software Development, Software Design, Generative AI Agents, Application Development",Foundations of Tool Calling and Chaining | LCEL and Manual Tool Calling in LangChain | Using Built-in Agents in LangChain,"Joseph Santarcangelo, Kunal Makwana, Karan Goswami, Faranak Heidari",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Essentials,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/oxford-ai-essentials,5 modules,"Strategic Thinking, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Unsupervised Learning, Business Intelligence, Machine Learning, Data Ethics, Risk Analysis, Supervised Learning, Reinforcement Learning, Deep Learning, Business Ethics, Artificial Neural Networks, Generative AI",Introduction | Introduction to Artificial Intelligence | History and Development of AI | Types of AI and its Capabilities | Conclusion,"Matthias Holweg, SaÃ¯d Business School, University of Oxford",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Fundamentals and the Cloud,4.7 out of 5 stars,33 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-fundamentals-and-the-cloud,3 modules,"Application Development, Business Ethics, Cloud Development, Artificial Intelligence, Data Ethics, Large Language Modeling, MLOps (Machine Learning Operations), Public Cloud, Amazon Web Services, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML)",Module 1: Introduction to AI | Module 2: Rocking out with PartyRock | Module 3: Getting started with AWS AI Services,"Alex G., Oksana Hoeckele, Rafael Lopes, Amazon Web Services",Starts Jul 19,5 hours to complete,
Image Generation with AI Training Course,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/image-generation-with-ai-training-course,2 modules,"Prompt Engineering, Natural Language Processing, Deep Learning, Generative AI, Dimensionality Reduction, Artificial Intelligence and Machine Learning (AI/ML), Computer Vision, Image Analysis",Stable Diffusion and Denoising Techniques | Generative Learning Techniques and Embedding Spaces,Priyanka Mehta,Starts Jul 19,Flexible schedule,Learn at your own pace
Teaching with AI: tools,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/teaching-with-ai-tools,4 modules,,The magic of AI | Generative AI for Educators | Generative AI for students | Conclusions,"Carlos Delgado Kloos, UniversitÃ  di Napoli Federico II",Starts Jul 19,Flexible schedule,Learn at your own pace
Unlocking AI and ML : Your Path to Smart Business Solutions,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/unlocking-ai-ml-your-path-to-smart-business-solutions,6 modules,"Predictive Modeling, Supervised Learning, Machine Learning, Deep Learning, Data Science, Generative AI, Data Cleansing, Artificial Intelligence and Machine Learning (AI/ML), Data Analysis, Unsupervised Learning, Data Quality, Business Analytics, Analytical Skills, Business Intelligence, Artificial Neural Networks, Python Programming, Data-Driven Decision-Making, Regression Analysis, Business Ethics, Artificial Intelligence",What is the Problem? | Data - The Fuel of AI | Not Every AI Problem Needs an ML Model | AI-ML Primer | The Generative AI Revolution | AI-ML and the Future,"Fractal Analytics Academy, Fractal Analytics",Starts Jul 19,Flexible schedule,Learn at your own pace
