課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
ChatGPT + Cybersecurity: AI-Powered Tabletops & Training,4.7 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-cybersecurity-table-tops,3 modules,"Cross-Functional Collaboration, Threat Modeling, Complex Problem Solving, Prompt Engineering, ChatGPT, Incident Response, Cyber Security Strategy, Generative AI, Cybersecurity, Scenario Testing, Crisis Management",Why Use Generative AI to Help Facilitate Tabletops & Practice Handling Unforeseen Events? | Introduction to Cybersecurity Tabletops & Generative AI Enhancements | Practice More Often with Cybersecurity Micro-Tabletops & GPTs,"Dr. Jules White, Dr. Sam Hays, Vanderbilt University",Starts Jul 16,5 hours to complete,
Productividad Empresarial con IA: ChatGPT,4.4 out of 5 stars,45 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/productividad-empresarialchatgpt,5 modules,"Emerging Technologies, Content Creation, Prompt Engineering, Artificial Intelligence, Safety Assurance, Business Process Automation, Productivity Software, Natural Language Processing, Generative AI, Business Communication, ChatGPT",PresentaciÃ³n | MÃ³dulo 1: IntroducciÃ³n al aprovechamiento del lenguaje natural | MÃ³dulo 2: Evoluciona tu productividad con ChatGPT | MÃ³dulo 3: Tendencia y proyecciÃ³n a futuro del uso de la IA | Fin del Curso,"Guillermo del JesÃºs Valdez Ramayo, Karim Fernando Pedro Fernandez, Jorge Ernesto Peniche Rosales, Universidades AnÃ¡huac",Starts Jul 16,7 hours to complete,
Creating Social Media Posts with GenAI: Mastering ChatGPT,4.8 out of 5 stars,9 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/creating-social-media-posts-with-genai-mastering-chatgpt,,"User Research, Market Research, Social Media Campaigns, Copywriting, Storytelling, Content Performance Analysis, Content Creation, Social Media Content, Prompt Engineering, Social Media Strategy, ChatGPT, Social Media Management, Target Audience, Generative AI Agents",,"Michael Morgan, Coursera Project Network",,Hands-on learning,Learn more
ChatGPT for Salesforce Development,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-for-salesforce-development-vyd5i,5 modules,"Unit Testing, User Flows, User Accounts, Salesforce Development, Prompt Engineering, Generative AI, Data Integrity, Code Coverage, Data Validation, Debugging",Introduction to ChatGPT | Use ChatGPT for Flows | Use ChatGPT to Write Batch Apex Class | Use ChatGPT to Write Apex Triggers | Use ChatGPT to Write Validation Rules,Packt - Course Instructors,Starts Jul 16,Flexible schedule,Learn at your own pace
Data Visualization with ChatGPT: Python for Dashboarding,4.7 out of 5 stars,6 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-visualization-with-chatgpt-python-for-dashboarding,,"ChatGPT, Dashboard, Interactive Data Visualization, Development Environment, Data Visualization Software, Debugging, Data Analysis, Python Programming, Data-Driven Decision-Making, Generative AI",,"Parth Patil, Coursera Project Network",,Hands-on learning,Learn more
AI Agents and Agentic AI in Python: Powered by Generative AI,4.8 out of 5 stars,6.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-agents-python,,"Productivity, Generative AI, ChatGPT, Persona (User Experience), Prompt Engineering, Brainstorming, Interoperability, Prototyping, Creative Thinking, Agentic systems, Generative AI Agents, Application Development",AI Agents and Agentic AI with Python & Generative AI | Prompt Engineering for ChatGPT | AI Agents and Agentic AI Architecture in Python,"Dr. Jules White, Vanderbilt University",Starts Jul 16,1 month,at 10 hours. a week
IBM Product Owner,4.7 out of 5 stars,5.6K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-product-owner,,"Agile Product Development, Computer Hardware, Backlogs, Generative AI, ChatGPT, Market Intelligence, Product Roadmaps, Virtual Teams, Kanban Principles, Sprint Planning, Agile Methodology, Sprint Retrospectives",The Product Owner Profession:Â  Unleashing the Power of Scrum | Introduction to Agile Development and Scrum | Information Technology (IT) Fundamentals for Everyone | Product Owner: Communications & Stakeholder Management | Product Owner: Essential Skills and Tools for Innovation | Practice Exam for Scrum.org PSPO I Certification | Product Owner Capstone | Generative AI: Introduction and Applications | Generative AI: Revolutionizing the Product Owner Role,"John Rofrano, IBM Skills Network Team, Daniel C. Yeomans, Skill-Up EdTech Team, Mark Bentcover, Rav Ahuja, SkillUp EdTech",Starts Jul 16,2 months,at 10 hours. a week
Generative AI Cybersecurity & Privacy for Leaders,4.8 out of 5 stars,6.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/generative-ai-cybersecurity-leaders,,"Productivity, Threat Detection, Generative AI, ChatGPT, Cross-Functional Collaboration, Prompt Engineering, Creative Thinking, Cybersecurity, Crisis Management, AI Personalization, Personally Identifiable Information, Personalized Service",Generative AI Cybersecurity & Privacy for Leaders: A Primer | ChatGPT + Cybersecurity: AI-Powered Tabletops & Training | Prompt Engineering for ChatGPT | OpenAI GPTs: Creating Your Own Custom AI Assistants,"Dr. Jules White, Dr. Sam Hays, Vanderbilt University",Starts Jul 16,1 month,at 10 hours. a week
IA generativa: más allá del chatbot,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/gen-ai-beyond-the-chatbot-es,5 modules,"Google Cloud Platform, Large Language Modeling, Prompt Engineering, Strategic Leadership, Data Strategy, Environmental Social And Corporate Governance (ESG), Data Ethics, Artificial Intelligence, Generative AI",IntroducciÃ³n al curso | IntroducciÃ³n a la IA generativa para empresas | IntroducciÃ³n a las bases de la IA generativa | Estrategia de IA generativa | Recursos del curso,"Google Cloud Training, Google Cloud",Starts Jul 16,Flexible schedule,Learn at your own pace
IA generativa: para além do chatbot,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/gen-ai-beyond-the-chatbot-ptbr,5 modules,"Product Improvement, Business Ethics, Generative AI, Google Cloud Platform, Prompt Engineering, Artificial Intelligence, Strategic Leadership",IntroduÃ§Ã£o ao curso | IntroduÃ§Ã£o Ã  IA generativa para empresas | IntroduÃ§Ã£o aos fundamentos da IA generativa | EstratÃ©gia da IA generativa | Recursos do curso,"Google Cloud Training, Google Cloud",Starts Jul 16,Flexible schedule,Learn at your own pace
ChatGPT Teach-Out,4.5 out of 5 stars,65 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-teach-out,1 module,"Information Privacy, Data Ethics, Economics, ChatGPT, Artificial Intelligence, Social Sciences, Large Language Modeling, Machine Learning, Generative AI, Law, Regulation, and Compliance, Natural Language Processing",ChatGPT Teach-Out,"Teach-Out Experts, University of Michigan",No Upcoming Session Available,Flexible schedule,Learn at your own pace
Generative AI for Program Managers,4.7 out of 5 stars,7.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-program-managers,,"Program Management, Generative AI, ChatGPT, Prompt Engineering, Organizational Strategy, Project Management Institute (PMI) Methodology, IBM Cloud, Generative AI Agents, Program Development, Large Language Modeling, OpenAI, Project Management Life Cycle",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: A Game Changer for Program Managers,"Daniel C. Yeomans, Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, SkillUp EdTech",Starts Jul 16,1 month,at 7 hours. a week
Generative AI for Educators,4.7 out of 5 stars,7.4K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-educators,,"Diversity Awareness, Data Security, Generative AI, Content Creation, ChatGPT, Virtual Environment, Prompt Engineering, Ethical Standards And Conduct, IBM Cloud, Education Software and Technology, AI Personalization, Emerging Technologies",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Empowering Modern Education,"IBM Skills Network Team, Filipe Martins, Rav Ahuja, Antonio Cangiano",Starts Jul 16,1 month,at 7 hours. a week
Machine Learning with ChatGPT: Image Classification Model,4.4 out of 5 stars,33 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/machine-learning-with-chatgpt-image-classification-model,,"Data Import/Export, Data Processing, Python Programming, Applied Machine Learning, Image Analysis, Machine Learning, Artificial Neural Networks, Test Data, ChatGPT, Machine Learning Methods, Performance Tuning, Keras (Neural Network Library), Deep Learning",,"Jousef Murad, Coursera Project Network",,1 hour,Learn at your own pace
ChatGPT for Creatives,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-for-creatives-bnspx,10 modules,"Ideation, Graphical Tools, Creativity, Storytelling, Animation and Game Design, Generative AI, Data Ethics, Content Creation, Creative Thinking, Storyboarding, Brainstorming, Writing, Prompt Engineering, Game Design, Learning Strategies, ChatGPT, Artificial Intelligence",Introduction | Get Started Right Away | How to Generate Ideas Even If You Are Stuck | How to Learn a New Skill | Researching a Novel | Creating Manga and Comics | Let's Worldbuild | Image Generation Tools | AI Tools That I Have Used | Section 09 - Getting Started with ChatGPT for Storytelling,Packt - Course Instructors,Starts Jul 16,Flexible schedule,Learn at your own pace
Generative AI for Program Managers,4.7 out of 5 stars,7.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-program-managers,,"Program Management, Generative AI, ChatGPT, Prompt Engineering, Organizational Strategy, Project Management Institute (PMI) Methodology, IBM Cloud, Generative AI Agents, Program Development, Large Language Modeling, OpenAI, Project Management Life Cycle",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: A Game Changer for Program Managers,"Daniel C. Yeomans, Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, SkillUp EdTech",Starts Jul 16,1 month,at 7 hours. a week
IBM Generative AI for Cybersecurity Professionals,4.7 out of 5 stars,7.5K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-cybersecurity-professionals,,"Threat Detection, Generative AI, Content Creation, ChatGPT, Prompt Engineering, Malware Protection, Cybersecurity, IBM Cloud, Vulnerability Management, Incident Response, Program Development, Large Language Modeling",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Boost Your Cybersecurity Career,"Dr. Manish Kumar, Rav Ahuja, Antonio Cangiano",Starts Jul 16,3 months,at 5 hours. a week
Generative AI with Large Language Models,4.8 out of 5 stars,3.4K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-with-llms,3 modules,"Artificial Intelligence and Machine Learning (AI/ML), Python Programming, Tensorflow, Applied Machine Learning, Generative AI, Prompt Engineering, PyTorch (Machine Learning Library), Application Deployment, Performance Tuning, Natural Language Processing, Large Language Modeling, OpenAI, Deep Learning, ChatGPT, Performance Metric, Scalability, Reinforcement Learning, Machine Learning",Week 1 | Week 2 | Week 3,"Chris Fregly, Antje Barth, Shelbee Eigenbrode, Mike Chambers, Amazon Web Services",Starts Jul 16,,
ChatGPT Teach-Out,4.5 out of 5 stars,65 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-teach-out,1 module,"Information Privacy, Data Ethics, Economics, ChatGPT, Artificial Intelligence, Social Sciences, Large Language Modeling, Machine Learning, Generative AI, Law, Regulation, and Compliance, Natural Language Processing",ChatGPT Teach-Out,"Teach-Out Experts, University of Michigan",No Upcoming Session Available,Flexible schedule,Learn at your own pace
ChatGPT for Creatives,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-for-creatives-bnspx,10 modules,"Ideation, Graphical Tools, Creativity, Storytelling, Animation and Game Design, Generative AI, Data Ethics, Content Creation, Creative Thinking, Storyboarding, Brainstorming, Writing, Prompt Engineering, Game Design, Learning Strategies, ChatGPT, Artificial Intelligence",Introduction | Get Started Right Away | How to Generate Ideas Even If You Are Stuck | How to Learn a New Skill | Researching a Novel | Creating Manga and Comics | Let's Worldbuild | Image Generation Tools | AI Tools That I Have Used | Section 09 - Getting Started with ChatGPT for Storytelling,Packt - Course Instructors,Starts Jul 16,Flexible schedule,Learn at your own pace
عمل خطة محتوى بالذكاء الاصطناعي: Canva، ChatGPT، وBlueWillow,4.5 out of 5 stars,151 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/creating-a-content-plan-using-artificial-intelligence,1 module,"Digital Content, Target Audience, Content Creation, Canva (Software), Social Media Marketing, Generative AI, Content Strategy, Prompt Engineering, Graphic and Visual Design, Copywriting, Social Media Content, ChatGPT, Content Marketing",ÙÙØ®Øµ Ø§ÙÙØ´Ø±ÙØ¹,"Hussein Makki, Coursera Project Network",Starts Jul 16,1 hour to complete,
Generative AI for Educators,4.7 out of 5 stars,7.4K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-educators,,"Diversity Awareness, Data Security, Generative AI, Content Creation, ChatGPT, Virtual Environment, Prompt Engineering, Ethical Standards And Conduct, IBM Cloud, Education Software and Technology, AI Personalization, Emerging Technologies",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Empowering Modern Education,"IBM Skills Network Team, Filipe Martins, Rav Ahuja, Antonio Cangiano",Starts Jul 16,1 month,at 7 hours. a week
Machine Learning with ChatGPT: Image Classification Model,4.4 out of 5 stars,33 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/machine-learning-with-chatgpt-image-classification-model,,"Data Import/Export, Data Processing, Python Programming, Applied Machine Learning, Image Analysis, Machine Learning, Artificial Neural Networks, Test Data, ChatGPT, Machine Learning Methods, Performance Tuning, Keras (Neural Network Library), Deep Learning",,"Jousef Murad, Coursera Project Network",,1 hour,Learn at your own pace
Generative AI for Data Engineers,4.7 out of 5 stars,7.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-data-engineers,,"Database Design, Generative AI, ChatGPT, Prompt Engineering, Data Synthesis, IBM Cloud, Extract, Transform, Load, Data Pipelines, Star Schema, Query Languages, Data Architecture, Data Mining",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Elevate your Data Engineering Career,"Abhishek Gagneja, Rav Ahuja, Antonio Cangiano",Starts Jul 16,2 months,at 2 hours. a week
Python Development with ChatGPT: Fullstack App Development,3.4 out of 5 stars,8 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-development-with-chatgpt-fullstack-app-development,,"Application Programming Interface (API), Generative AI, Application Development, ChatGPT, Python Programming, Secure Coding, Application Deployment, Debugging, User Interface (UI), User Interface (UI) Design, JSON, Web Development, Full-Stack Web Development, Restful API, Web Applications",,"Shreyansh Dubey, Coursera Project Network",,Hands-on learning,Learn more
Generative AI for Software Developers,4.7 out of 5 stars,7.5K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-software-developers,,"Software Engineering, Generative AI, ChatGPT, Prompt Engineering, Code Review, CI/CD, Software Architecture, DevSecOps, IBM Cloud, Application Security, Test Automation, Program Development",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI:Â Elevate your Software Development Career,"Rav Ahuja, Antonio Cangiano, Ramanujam Srinivasan",Starts Jul 16,1 month,at 10 hours. a week
Marketing with Zapier & ChatGPT: Automated Content Calendars,3.5 out of 5 stars,6 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/marketing-with-zapier--chatgpt-automated-content-calendars,,"Digital Marketing, Content Creation, Calendar Management, ChatGPT, Marketing Automation, Social Media Content, Prompt Engineering, Automation, Content Marketing, Content Strategy, Application Programming Interface (API), Project Management, Google Sheets",,"Khristian Serrano, Coursera Project Network",,Hands-on learning,Learn more
PHP Development with ChatGPT: Practical Web Development,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/php-development-with-generative-ai-enhanced-web-development,,"Debugging, ChatGPT, Web Applications, Hypertext Markup Language (HTML), Data Management, PHP (Scripting Language), User Interface (UI) Design, Application Development, Cascading Style Sheets (CSS), Application Security, Prompt Engineering, SQL, Web Development, Microsoft Visual Studio, Generative AI",,Coursera Project Network,,Hands-on learning,Learn more
Google Prompting Essentials,4.8 out of 5 stars,1.1K reviews,Beginner · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/prompting-essentials-google,,"Machine Learning, Ideation, Generative AI, ChatGPT, Prompt Engineering, Graphing, Business Correspondence, Generative AI Agents, Data Visualization, Solution Design, AI Personalization, Document Management",Start Writing Prompts like a Pro | Design Prompts for Everyday Work Tasks | Speed Up Data Analysis and Presentation Building | Use AI as a Creative or Expert Partner,,Starts Jul 16,1 month,at 1 hour a week
ChatGPT for SOC Analyst - Master Cyber Security with AI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-for-soc-analyst-master-cyber-security-with-ai-oifkr,5 modules,"Code Review, Vulnerability Management, Prompt Engineering, ChatGPT, Artificial Intelligence, Threat Detection, Cloud Security, Cyber Threat Intelligence, Computer Security Incident Management, Incident Response, OpenAI, IT Automation, Vulnerability Assessments, Cyber Security Assessment, Microsoft Azure, Security Information and Event Management (SIEM)",A Sneak Peek into Cyber Security Mastery with ChatGPT | Getting Started with ChatGPT for Cyber Security | Advanced Prompts with ChatGPT 4 for Cyber Security Analyst | Master Cloud Security with ChatGPT in Azure | Enhance Incident Investigation with ChatGPT and SIEM Solution,Packt - Course Instructors,Starts Jul 16,Flexible schedule,Learn at your own pace
Generative AI Primer,4.8 out of 5 stars,309 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai,1 module,"Generative AI, ChatGPT, Artificial Intelligence, Creative Problem-Solving, Large Language Modeling, Natural Language Processing, Innovation, Human Machine Interfaces, Collaboration, Creativity, Prompt Engineering",Generative AI Primer,"Dr. Jules White, Vanderbilt University",Starts Jul 16,1 hour to complete,
Social Media Marketing,4.6 out of 5 stars,5.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/social-media-marketing,,"Blogs, Social Media, Social Media Management, ChatGPT, Marketing Effectiveness, Integrated Marketing Communications, Budgeting, Social Media Campaigns, Strategic Marketing, Key Performance Indicators (KPIs), Marketing, Peer Review","What is Social? | The Importance of Listening | Engagement & Nurture Marketing Strategies | Content, Advertising & Social IMC | The Business of Social | Social Marketing Capstone Project","Randy Hlavac, Northwestern University",Starts Jul 16,1 month,at 10 hours. a week
Generative AI Database Design & Management with ChatGPT,4.6 out of 5 stars,17 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-database-design-management-chatgpt,4 modules,"Business Reporting, Database Architecture and Administration, SQL, Software Documentation, Data Quality, Gap Analysis, Simulation and Simulation Software, Dashboard, ChatGPT, Database Design, Generative AI, Technical Design, Performance Testing, Database Management, Data Migration, Prototyping","Expert Database Design with AI | Rapid Prototyping, Refinement, and Testing of Database Design with AI | Dashboards & Reports: Rapid Design, Prototyping, and Database Optimization with AI | Database Migration and Optimization with AI","Dr. Jules White, Vanderbilt University",Starts Jul 16,4 hours to complete,
GitHub Copilot & ChatGPT for Devs - Code Smarter in 2024,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-github-copilot-chatgpt-for-devs-code-smarter-in-2024-tclih,11 modules,"Docker (Software), Prompt Engineering, Software Development Tools, Artificial Intelligence, Microsoft Copilot, Development Environment, Git (Version Control System), Generative AI, OpenAI, GitHub, Integrated Development Environments, Debugging, ChatGPT",Introduction | Setting up the environment | ChatGPT - Intro | ChatGPT - Use Cases | Free ChatGPT Alternatives: Google Gemini (Bard) | GitHub Copilot - Intro and Set-Up | GitHub Copilot - Prompting by writing | Copilot Chat and Prompting with comments | GitHub Copilot - Agents and useful tips and tricks | Practice: Writing the Game | Extra: Premium ChatGPT Workshop,Packt - Course Instructors,Starts Jul 16,Flexible schedule,Learn at your own pace
Building Generative AI-Powered Applications with Python,4.7 out of 5 stars,199 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/building-gen-ai-powered-applications,7 modules,"Artificial Intelligence and Machine Learning (AI/ML), HTML and CSS, Web Applications, Natural Language Processing, Application Development, IBM Cloud, Flask (Web Framework), Web Development, Generative AI, Python Programming, Large Language Modeling, OpenAI, Prompt Engineering",Image Captioning with Generative AI | Create Your Own ChatGPT-Like Website | Create a Voice Assistant | Generative AI-Powered Meeting Assistant | Summarize Your Private Data with Generative AI and RAG | Babel Fish (Universal Language Translator) with LLM and STT TTS | [Bonus] Module 7: Build an AI Career Coach,"IBM Skills Network Team, Sina Nazeri",Starts Jul 16,Flexible schedule,Approx. 14 hours.Learn at your own pace
ChatGPT Voice-Powered Chatbot Build with React and FastAPI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-voice-powered-chatbot-build-with-react-and-fastapi-fsitd,6 modules,"Development Environment, Full-Stack Web Development, Generative AI, Application Programming Interface (API), Cascading Style Sheets (CSS), Artificial Intelligence, UI Components, Web Development, Back-End Web Development, Natural Language Processing, Front-End Web Development, React.js",Introduction and Resources | Extra: (Optional) - React Crash Course | Environment Setup - Frontend and Backend | Backend Build - Working with AI | Frontend - React Web Application | Next Steps,Packt - Course Instructors,Starts Jul 16,Flexible schedule,Learn at your own pace
Generative AI for Educators & Teachers,4.8 out of 5 stars,1.5K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-educators-teachers,,"Verification And Validation, Game Design, Ideation, Generative AI, ChatGPT, Prompt Engineering, Brainstorming, Data Synthesis, Lesson Planning, Data Capture, Creative Problem-Solving, Risk Management Framework",Generative AI Primer | Innovative Teaching with ChatGPT | GPT Vision: Seeing the World through Generative AI | Trustworthy Generative AI,"Dr. Jules White, Vanderbilt University",Starts Jul 16,3 months,at 2 hours. a week
Make Apps with ChatGPT and Generative AI,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-make-apps-with-chatgpt-and-generative-ai-nsygy,14 modules,"Microsoft Outlook, Marketing Communications, Application Development, Cloud Applications, OpenAI, Microsoft Azure, User Interface (UI), Email Marketing, Microsoft Power Platform, Generative AI, Prompt Engineering, ChatGPT, Application Programming Interface (API), Serverless Computing, Microsoft Power Automate/Flow",Introduction and Context | What Are OpenAI and ChatGPT? | Prework | Build a Serverless ChatGPT API | ChatGPT and Power Automate | ChatGPT and Power Apps | ChatGPT and Outlook | ChatGPT and Bubble | ChatGPT and Airtable | Itinerary - ChatGPT app | EmailResponder - ChatGPT app | JobApplicationCreator - ChatGPT App | SplashImages - ChatGPT App | Conclusion,Packt - Course Instructors,Starts Jul 16,Flexible schedule,Learn at your own pace
AI Innovation & Entrepreneurship,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-innovation-and-entrepreneurship,,"Process Design, Business Process Automation, Entrepreneurship, Product Development, Generative AI, ChatGPT, Process Analysis, Digital Transformation, Product Requirements, Business Process Management, AI Personalization, Business Process Improvement",How to Build an Entrepreneurial AI Strategy | ChatGPT (and other AI) for Product Management & Innovation | Business Process Modeling with AI,"Karlis Zars, Vipesh Singla, Manas Dasgupta",Starts Jul 16,Flexible schedule,Learn at your own pace
AI Innovation & Entrepreneurship,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-innovation-and-entrepreneurship,,"Process Design, Business Process Automation, Entrepreneurship, Product Development, Generative AI, ChatGPT, Process Analysis, Digital Transformation, Product Requirements, Business Process Management, AI Personalization, Business Process Improvement",How to Build an Entrepreneurial AI Strategy | ChatGPT (and other AI) for Product Management & Innovation | Business Process Modeling with AI,"Karlis Zars, Vipesh Singla, Manas Dasgupta",Starts Jul 16,Flexible schedule,Learn at your own pace
Workflow Automation using Generative AI,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/workflow-automation-using-generative-ai,2 modules,"OpenAI, Content Creation, Artificial Intelligence, ChatGPT, Process Optimization, Real Time Data, Blogs, Automation, Marketing Automation, Business Process Automation, Performance Tuning, Generative AI, Workflow Management, Application Programming Interface (API), Business Planning, Social Media Content, Scalability",Generative AI Workflow Automation | Mastering AI-Powered Workflows with Zapier,Priyanka Mehta,Starts Jul 16,Flexible schedule,Learn at your own pace
Executive Communication Excellence,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/executive-communication-excellence,,"Writing, Communication, ChatGPT, Technical Writing, Media and Communications, Active Listening, Non-Verbal Communication, Business Leadership, Concision, Business Writing, Communication Strategies, Empathy",Mastering Active Listening in the Global Workplace | Business Writing & Technical Writing Immersion | CEO Playbook: Generative AI,"Julian Jenkins, Eric Zackrison, Andreas Loizou",Starts Jul 16,Flexible schedule,Learn at your own pace
Applied Information Extraction in Python,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/applied-information-extraction-in-python,4 modules,"Machine Learning Algorithms, ChatGPT, Data Pipelines, Python Programming, Data Mining, Data Manipulation",Information Extraction | Named Entity Recognition (NER) | Neural Network Models | Transformers Transform Information Extraction,"VG Vinod Vydiswaran, University of Michigan",Starts Jul 16,Flexible schedule,Learn at your own pace
Microsoft Copilot for Power BI: AI-Powered Report Insights,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-copilot-for-power-bi-ai-powered-report-insights,1 module,"Power BI, Data Modeling, Microsoft Excel, Data Analysis Expressions (DAX), Business Intelligence, Dashboard, Data-Driven Decision-Making, Data Visualization Software, ChatGPT, Data Manipulation, Microsoft Copilot, Data Integration, Data Cleansing, Interactive Data Visualization, Data Transformation",Microsoft Copilot for Power BI: AI-Powered Report Insights,"Sonali Sen Baidya, Coursera Instructor Network",Starts Jul 16,Flexible schedule,Learn at your own pace
AI Leadership & Strategic Implementation,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-leadership-and-strategic-implementation,,"Change Management, Entrepreneurship, Communication, Generative AI, ChatGPT, Prompt Engineering, Corporate Communications, Enterprise Security, Business Leadership, Technology Strategies, Corporate Strategy, Communication Strategies",How to Build an Enterprise AI Strategy | How to Build an Entrepreneurial AI Strategy | Change Management for GenAI Integration | CEO Playbook: Generative AI,"Julian Jenkins, Karlis Zars, Ritesh Vajariya, Ahmed Hassan",Starts Jul 16,Flexible schedule,Learn at your own pace
Foundations of Business Analysis,3.9 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/foundations-business-analysis,4 modules,"Agile Methodology, Solution Design, Requirements Analysis, Waterfall Methodology, Systems Analysis, Business Analysis, SAP Applications, Communication, Stakeholder Communications, Business Strategy, Business Process Modeling, Organizational Strategy, Business Systems Analysis, Stakeholder Engagement, Critical Thinking, Business Requirements, Stakeholder Management, ChatGPT",Introduction to business analysis | The software development lifecycle | Strategic analysis | Stakeholder management,,Starts Jul 16,16 hours to complete,
GenAI for Patient Scheduling & Appointment Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-patient-schedulingenhancing-appointment-management,1 module,"Artificial Intelligence and Machine Learning (AI/ML), Health Technology, Patient Registration, Technology Roadmaps, Health Informatics, Software As A Service, Patient Flow, Practice Management Software, Prompt Engineering, Artificial Intelligence, Generative AI, ChatGPT, Business Process Automation",GenAI for Patient Scheduling & Appointment Management,"Neel Majumder, Coursera Instructor Network",Starts Jul 16,,
